track_index,artist,track,download_success,error_log,node_processed
586,Massive Attack,Unfinished Sympathy,True,Success,0
587,The Ting Tings,Great Dj,True,Success,0
588,Blondie,Heart Of Glass,True,Success,0
589,Mogwai,Hunted By A Freak,True,Success,0
590,Snow Patrol,Open Your Eyes,True,Success,0
591,The National,Slow Show,True,Success,0
592,Amy Winehouse,Some Unholy War,True,Success,0
593,My Chemical Romance,Welcome To The Black Parade,True,Success,0
594,David Bowie,Rebel Rebel,True,Success,0
595,Weezer,Buddy Holly,True,Success,0
596,The Ting Tings,Shut Up And Let Me Go,True,Success,0
597,Bloc Party,So Here We Are,True,Success,0
598,Black Rebel Motorcycle Club,Weight Of The World,True,Success,0
599,The Shins,Saint Simon,True,Success,0
600,Placebo,Space Monkey,True,Success,0
601,Placebo,Follow The Cops Back Home,True,Success,0
602,Daft Punk,Crescendolls,True,Success,0
603,The Knife,Neverland,True,Success,0
604,The Strokes,Is This It,True,Success,0
605,Arctic Monkeys,Balaclava,True,Success,0
606,Modest Mouse,Ocean Breathes Salty,True,Success,0
607,Tool,Rosetta Stoned,True,Success,0
608,The Shins,Turn On Me,True,Success,0
609,Fiona Apple,Criminal,True,Success,0
610,Radiohead,Bones,True,Success,0
611,Joy Division,Shadowplay,True,Success,0
612,Nirvana,In Bloom,True,Success,0
613,Clap Your Hands Say Yeah,Over And Over Again (Lost And Found),True,Success,0
614,Yeah Yeah Yeahs,Dudley,True,Success,0
615,Feist,Gatekeeper,True,Success,0
616,The Libertines,Can'T Stand Me Now,True,Success,0
617,Mgmt,The Handshake,True,Success,0
618,Daft Punk,Technologic,True,Success,0
619,Pink Floyd,Hey You,True,Success,0
620,Amy Winehouse,He Can Only Hold Her,True,Success,0
621,The Smiths,Heaven Knows I'M Miserable Now,True,Success,0
622,Pink Floyd,Any Colour You Like,True,Success,0
623,Audioslave,Show Me How To Live,True,Success,0
624,The Shins,So Says I,True,Success,0
625,Plain White T'S,Hey There Delilah,True,Success,0
626,The Strokes,Barely Legal,True,Success,0
627,The Killers,Mr Brightside,True,Success,0
628,Röyksopp,Poor Leno,True,Success,0
629,The Beatles,I Want To Hold Your Hand,True,Success,0
630,Sigur Rós,Gobbledigook,True,Success,0
631,Placebo,Special K,True,Success,0
632,Katy Perry,I Kissed A Girl,True,Success,0
633,Radiohead,There There,True,Success,0
634,Muse,Thoughts Of A Dying Atheist,True,Success,0
635,Editors,Blood,True,Success,0
636,Mgmt,4Th Dimensional Transition,True,Success,0
637,Pixies,Gigantic,True,Success,0
638,Joy Division,Insight,True,Success,0
639,Justice,Genesis,True,Success,0
640,A Perfect Circle,The Noose,True,Success,0
641,R.E.M.,Everybody Hurts,True,Success,0
642,Justin Timberlake,Sexyback,True,Success,0
643,Pearl Jam,Alive,True,Success,0
644,Portishead,Nylon Smile,True,Success,0
645,Patrick Wolf,The Magic Position,True,Success,0
646,The Beatles,Yesterday,True,Success,0
647,Madonna,Sorry,True,Success,0
648,Björk,Pagan Poetry,True,Success,0
649,The Kooks,Eddie'S Gun,True,Success,0
650,Ac/Dc,You Shook Me All Night Long,True,Success,0
651,Black Rebel Motorcycle Club,Red Eyes And Tears,True,Success,0
652,Nine Inch Nails,March Of The Pigs,True,Success,0
653,Yeah Yeah Yeahs,Phenomena,True,Success,0
654,Talking Heads,Psycho Killer,True,Success,0
655,Klaxons,Isle Of Her,True,Success,0
656,Klaxons,Two Receivers,True,Success,0
657,Metric,Monster Hospital,True,Success,0
658,Rhianna,Don'T Stop The Music,True,Success,0
659,Joy Division,Dead Souls,True,Success,0
660,Cut Copy,Lights And Music,True,Success,0
661,Arctic Monkeys,D Is For Dangerous,True,Success,0
662,The Smiths,Still Ill,True,Success,0
663,Lez Zeppelin,Rock And Roll,True,Success,0
664,Nine Inch Nails,The Day The World Went Away,True,Success,0
665,New Young Pony Club,Ice Cream,True,Success,0
666,The National,Brainy,True,Success,0
667,Kings Of Leon,Use Somebody,True,Success,0
668,Death Cab For Cutie,Expo '86,True,Success,0
669,The White Stripes,My Doorbell,True,Success,0
670,The National,Mistaken For Strangers,True,Success,0
671,Pantera,Cowboys From Hell,True,Success,0
672,Air,Le Voyage De Pénélope,True,Success,0
673,Muse,Sunburn,True,Success,0
674,Radiohead,Fitter Happier,True,Success,0
675,Death From Above 1979,Romantic Rights,True,Success,0
676,Nirvana,Dumb,True,Success,0
677,The Smiths,I Know It'S Over,True,Success,0
678,Lou Reed,Walk On The Wild Side,True,Success,0
679,My Chemical Romance,Helena,True,Success,0
680,The Beach Boys,Wouldn'T It Be Nice,True,Success,0
681,Metric,Poster Of A Girl,True,Success,0
682,U2,I Still Haven'T Found What I'M Looking For,True,Success,0
683,Animal Collective,Grass,True,Success,0
684,Evanescence,Call Me When You'Re Sober,True,Success,0
685,Arcade Fire,(Antichrist Television Blues),True,Success,0
686,The Velvet Underground,Heroin,True,Success,0
687,Air,Mike Mills,True,Success,0
688,Massive Attack,Dissolved Girl,True,Success,0
689,The Killers,For Reasons Unknown,True,Success,0
690,Metallica,Master Of Puppets,True,Success,0
691,The Kooks,You Don'T Love Me,True,Success,0
692,The Shins,Young Pilgrims,True,Success,0
693,Imogen Heap,Headlock,True,Success,0
694,Muse,Interlude,True,Success,0
695,Death Cab For Cutie,We Looked Like Giants,True,Success,0
696,Feist,So Sorry,True,Success,0
697,The Smashing Pumpkins,Today,True,Success,0
698,Dido,Here With Me,True,Success,0
699,Muse,Hoodoo,True,Success,0
700,The Shins,Spilt Needles,True,Success,0
701,U2,Where The Streets Have No Name,True,Success,0
702,The National,Fake Empire,True,Success,0
703,Black Rebel Motorcycle Club,Rifles,True,Success,0
704,Kings Of Leon,King Of The Rodeo,True,Success,0
705,Nirvana,Polly,True,Success,0
706,Nine Inch Nails,Discipline,True,Success,0
707,A Perfect Circle,Weak And Powerless,True,Success,0
708,The Doors,Love Me Two Times,True,Success,0
709,Interpol,Mammoth,True,Success,0
710,Afi,Love Like Winter,True,Success,0
711,Editors,All Sparks,True,Success,0
712,Pixies,Tame,True,Success,0
713,Joy Division,Day Of The Lords,True,Success,0
714,The Cardigans,Lovefool,True,Success,0
715,Lou Reed,Perfect Day,True,Success,0
716,Thom Yorke,Black Swan,True,Success,0
717,U2,Sunday Bloody Sunday,True,Success,0
718,Metallica,One,True,Success,0
719,Gnarls Barkley,Gone Daddy Gone,True,Success,0
720,Björk,Human Behaviour,True,Success,0
721,Britney Spears,Toy Soldier,True,Success,0
722,The Strokes,Hard To Explain,True,Success,0
723,Franz Ferdinand,Cheating On You,True,Success,0
724,Björk,Bachelorette,True,Success,0
725,Oasis,Champagne Supernova,True,Success,0
726,Crystal Castles,Untrust Us,True,Success,0
727,Sigur Rós,Hoppipolla,True,Success,0
728,Tool,Lost Keys (Blame Hofmann),True,Success,0
729,Guns N' Roses,November Rain,True,Success,0
730,Placebo,Drag,True,Success,0
731,Neutral Milk Hotel,Two-Headed Boy,True,Success,0
732,U2,Vertigo,True,Success,0
733,Gorillaz,Dirty Harry,True,Success,0
734,Garbage,Only Happy When It Rains,True,Success,0
735,Katy Perry,Hot N Cold,True,Success,0
736,The Dresden Dolls,Coin-Operated Boy,True,Success,0
737,Coldplay,White Shadows,True,Success,0
738,Cansei De Ser Sexy,Let'S Make Love And Listen To Death From Above,True,Success,0
739,Mgmt,Pieces Of What,True,Success,0
740,Snow Patrol,Shut Your Eyes,True,Success,0
741,The Knife,The Captain,True,Success,0
742,Kings Of Convenience,I'D Rather Dance With You,True,Success,0
743,My Bloody Valentine,Only Shallow,True,Success,0
744,Coldplay,Cemeteries Of London,True,Success,0
745,Arctic Monkeys,You Probably Couldn'T See For The Lights But You Were Staring Straight At Me,True,Success,0
746,The Dandy Warhols,We Used To Be Friends,True,Success,0
747,Nirvana,The Man Who Sold The World,True,Success,0
748,Belle And Sebastian,Another Sunny Day,True,Success,0
749,Nouvelle Vague,In A Manner Of Speaking,True,Success,0
750,The Cure,Love Song,True,Success,0
751,Yeah Yeah Yeahs,Honeybear,True,Success,0
752,Yeah Yeah Yeahs,Rich,True,Success,0
753,Tool,Right In Two,True,Success,0
754,The Kooks,See The World,True,Success,0
755,Interpol,Pace Is The Trick,True,Success,0
756,Pulp,Disco 2000,True,Success,0
757,Air,Alpha Beta Gaga,True,Success,0
758,David Bowie,The Man Who Sold The World,True,Success,0
759,Tool,Lipan Conjuring,True,Success,0
760,Coldplay,What If,True,Success,0
761,Cansei De Ser Sexy,Music Is My Hot Hot Sex,True,Success,0
762,Jack Johnson,Banana Pancakes,True,Success,0
763,Feist,Secret Heart,True,Success,0
764,Thievery Corporation,Lebanese Blonde,True,Success,0
765,Pearl Jam,Jeremy,True,Success,0
766,Franz Ferdinand,Tell Her Tonight,True,Success,0
767,Franz Ferdinand,Come On Home,True,Success,0
768,Interpol,A Time To Be So Small,True,Success,0
769,Franz Ferdinand,Eleanor Put Your Boots On,True,Success,0
770,Nine Inch Nails,Survivalism,True,Success,0
771,The Beatles,Because,True,Success,0
772,Yann Tiersen,La Noyée,True,Success,0
773,Nine Inch Nails,1 Ghosts I,True,Success,0
774,Pink Floyd,Eclipse,True,Success,0
775,Foo Fighters,The Pretender,True,Success,0
776,Mew,Special,True,Success,0
777,The Shins,Sea Legs,True,Success,0
778,The Who,My Generation,True,Success,0
779,Mazzy Star,Fade Into You,False,"ERROR: [download] Got error: HTTPSConnectionPool(host='rr1---sn-p5qs7nzk.googlevideo.com', port=443): Read timed out.",0
780,The White Stripes,The Denial Twist,True,Success,0
781,The Smiths,Cemetry Gates,True,Success,0
782,Yeah Yeah Yeahs,Pin,True,Success,0
783,David Bowie,Ashes To Ashes,True,Success,0
784,The Smiths,Panic,True,Success,0
785,Spoon,I Turn My Camera On,True,Success,0
786,The Rolling Stones,Sympathy For The Devil,True,Success,0
787,James Blunt,You'Re Beautiful,True,Success,0
788,Sigur Rós,Takk...,True,Success,0
789,Anton Maiden,Run To The Hills,True,Success,0
790,Tool,Sober,True,Success,0
791,Weezer,Island In The Sun,True,Success,0
792,The Beatles,Get Back,True,Success,0
793,Crystal Castles,Alice Practice,True,Success,0
794,Placebo,Blind,True,Success,0
795,Radiohead,Optimistic,True,Success,0
796,Metric,Dead Disco,True,Success,0
797,Nelly Furtado,All Good Things (Come To An End),True,Success,0
798,Kasabian,Processed Beats,True,Success,0
799,Portishead,The Rip,True,Success,0
800,Nine Inch Nails,Every Day Is Exactly The Same,True,Success,0
801,Guns N' Roses,Paradise City,True,Success,0
802,The Beatles,Yellow Submarine,True,Success,0
803,Daft Punk,High Life,True,Success,0
804,Sufjan Stevens,To Be Alone With You,True,Success,0
805,Black Rebel Motorcycle Club,All You Do Is Talk,True,Success,0
806,Cut Copy,Hearts On Fire,True,Success,0
807,Justice,Dvno,True,Success,0
808,Stereophonics,Dakota,True,Success,0
809,Depeche Mode,Just Can'T Get Enough,True,Success,0
810,Modest Mouse,Bukowski,True,Success,0
811,My Bloody Valentine,Sometimes,True,Success,0
812,Mogwai,Auto Rock,True,Success,0
813,Garbage,Stupid Girl,True,Success,0
814,Maroon 5,She Will Be Loved,True,Success,0
815,Nirvana,Drain You,True,Success,0
816,The Shins,Red Rabbits,True,Success,0
817,Mgmt,Future Reflections,True,Success,0
818,The Killers,Spaceman,True,Success,0
819,Led Zeppelin,Dazed And Confused,True,Success,0
820,Modest Mouse,Bury Me With It,True,Success,0
821,Muse,Citizen Erased,True,Success,0
822,Tv On The Radio,Staring At The Sun,True,Success,0
823,Wolf Parade,You Are A Runner And I Am My Father'S Son,True,Success,0
824,Bloc Party,Pioneers,True,Success,0
825,Kaiser Chiefs,Born To Be A Dancer,True,Success,0
826,Broken Social Scene,Swimmers,True,Success,0
827,Sigur Rós,Sé Lest,True,Success,0
828,Depeche Mode,Never Let Me Down Again,True,Success,0
829,Franz Ferdinand,This Boy,True,Success,0
830,Snow Patrol,How To Be Dead,True,Success,0
831,Snow Patrol,Hands Open,True,Success,0
832,Jimi Hendrix,Purple Haze,True,Success,0
833,Norah Jones,Don'T Know Why,True,Success,0
834,Britney Spears,Hot As Ice,True,Success,0
835,Massive Attack,Butterfly Caught,True,Success,0
836,Múm,Green Grass Of Tunnel,True,Success,0
837,Foo Fighters,Best Of You,True,Success,0
838,Evanescence,Going Under,True,Success,0
839,The Killers,Bling (Confession Of A King),True,Success,0
840,Bon Iver,Skinny Love,True,Success,0
841,Depeche Mode,Suffer Well,True,Success,0
842,Crystal Castles,Courtship Dating,True,Success,0
843,Lez Zeppelin,Communication Breakdown,True,Success,0
844,Maxïmo Park,Graffiti,True,Success,0
845,Mika,Love Today,True,Success,0
846,The Shins,Pam Berry,True,Success,0
847,Wolfmother,Woman,True,Success,0
848,Linkin Park,Numb,True,Success,0
849,Crystal Castles,Magic Spells,True,Success,0
850,Arctic Monkeys,Do Me A Favour,True,Success,0
851,Linkin Park,What I'Ve Done,True,Success,0
852,Paramore,Misery Business,True,Success,0
853,The Knife,Like A Pen,True,Success,0
854,Ac/Dc,Highway To Hell,True,Success,0
855,Spoon,The Way We Get By,True,Success,0
856,The Decemberists,The Crane Wife 3,True,Success,0
857,Lily Allen,Everything'S Just Wonderful,True,Success,0
858,Editors,Bullets,True,Success,0
859,The Go! Team,Ladyflash,True,Success,0
860,Gorillaz,Last Living Souls,True,Success,0
861,My Bloody Valentine,When You Sleep,True,Success,0
862,The Strokes,Soma,True,Success,0
863,Daft Punk,Da Funk,True,Success,0
864,The Verve,Sonnet,True,Success,0
865,The Decemberists,The Engine Driver,True,Success,0
866,Björk,Hunter,True,Success,0
867,Clap Your Hands Say Yeah,The Skin Of My Yellow Country Teeth,True,Success,0
868,Iggy Pop,Lust For Life,True,Success,0
869,The Smashing Pumpkins,Cherub Rock,True,Success,0
870,Afi,Prelude 12/21,True,Success,0
871,Metric,The Police And The Private,True,Success,0
872,The Verve,The Drugs Don'T Work,True,Success,0
873,The Beatles,Back In The U.S.S.R.,True,Success,0
874,Placebo,Special Needs,True,Success,0
875,The Velvet Underground,Femme Fatale,True,Success,0
876,Kasabian,Reason Is Treason,True,Success,0
877,The Doors,Riders On The Storm,True,Success,0
878,The Go! Team,Huddle Formation,True,Success,0
879,Coldplay,A Message,True,Success,0
880,Audioslave,Cochise,True,Success,0
881,Black Rebel Motorcycle Club,Fault Line,True,Success,0
882,Daft Punk,Voyager,True,Success,0
883,Portishead,Machine Gun,True,Success,0
884,Klaxons,Forgotten Works,True,Success,0
885,Jefferson Airplane,White Rabbit,True,Success,0
886,The Smiths,Girlfriend In A Coma,True,Success,0
887,We Are Scientists,The Great Escape,True,Success,0
888,The Beatles,Penny Lane,True,Success,0
889,Nick Cave & The Bad Seeds,Where The Wild Roses Grow,True,Success,0
890,Pixies,Bone Machine,True,Success,0
891,Nick Drake,One Of These Things First,True,Success,0
892,Mogwai,Glasgow Mega-Snake,True,Success,0
893,The Coral,Dreaming Of You,True,Success,0
894,Regina Spektor,Us,True,Success,0
895,Damien Rice,Amie,True,Success,0
896,Asobi Seksu,Thursday,True,Success,0
897,Travis,Sing,True,Success,0
898,The Killers,Everything Will Be Alright,True,Success,0
899,Moby,Natural Blues,True,Success,0
900,Placebo,This Picture,True,Success,0
901,Panic At The Disco,The Only Difference Between Martyrdom And Suicide Is Press Coverage,True,Success,0
902,Gnarls Barkley,Smiley Faces,True,Success,0
903,Weezer,Hash Pipe,True,Success,0
904,Mogwai,Friend Of The Night,True,Success,0
905,The Shins,Mine'S Not A High Horse,True,Success,0
906,Massive Attack,Mezzanine,True,Success,0
907,Nine Inch Nails,Capital G,True,Success,0
908,Shiny Toy Guns,Le Disko,True,Success,0
909,Britney Spears,Toxic,True,Success,0
910,Metallica,Fade To Black,True,Success,0
911,Portishead,All Mine,True,Success,0
912,The Stone Roses,She Bangs The Drums,True,Success,0
913,Björk,Venus As A Boy,True,Success,0
914,Ramones,Blitzkrieg Bop,True,Success,0
915,Tool,Parabol,True,Success,0
916,Metric,Succexy,True,Success,0
917,The Knife,Na Na Na,True,Success,0
918,Ac/Dc,Thunderstruck,True,Success,0
919,Belle And Sebastian,Funny Little Frog,True,Success,0
920,Jimi Hendrix,Hey Joe,True,Success,0
921,Zero 7,Destiny,True,Success,0
922,Cat Power,Metal Heart,True,Success,0
923,The Verve,Bittersweet Symphony,True,Success,0
924,In Flames,Only For The Weak,True,Success,0
925,Daft Punk,Nightvision,True,Success,0
926,Röyksopp,Beautiful Day Without You,True,Success,0
927,Kasabian,Empire,True,Success,0
928,Panic At The Disco,But It'S Better If You Do,True,Success,0
929,Broken Social Scene,Kc Accidental,True,Success,0
930,Gwen Stefani,Hollaback Girl,True,Success,0
931,Jimmy Eat World,The Middle,True,Success,0
932,The Beatles,She Loves You,True,Success,0
933,Kings Of Leon,Closer,True,Success,0
934,Sufjan Stevens,Jacksonville,True,Success,0
935,Tegan And Sara,Walking With A Ghost,True,Success,0
936,Incubus,Anna Molly,True,Success,0
937,The National,Squalor Victoria,True,Success,0
938,The Prodigy,Smack My Bitch Up,True,Success,0
939,Depeche Mode,Dream On,True,Success,0
940,Patrick Wolf,Wind In The Wires,True,Success,0
941,The Beatles,A Hard Day'S Night,True,Success,0
942,Maroon 5,Makes Me Wonder,True,Success,0
943,Deep Purple,Smoke On The Water,True,Success,0
944,Nine Inch Nails,Sin,True,Success,0
945,Death Cab For Cutie,I Will Possess Your Heart,True,Success,0
946,Britney Spears,Get Naked (I Got A Plan),True,Success,0
947,Nine Inch Nails,Head Like A Hole,True,Success,0
948,The Knife,From Off To On,True,Success,0
949,Placebo,You Don'T Care About Us,True,Success,0
950,The Velvet Underground,Venus In Furs,True,Success,0
951,The Beatles,Love Me Do,True,Success,0
952,Lily Allen,Knock 'Em Out,True,Success,0
953,Silversun Pickups,Well Thought Out Twinkles,True,Success,0
954,Beck,E-Pro,True,Success,0
955,Michael Jackson,Beat It,True,Success,0
956,Massive Attack,Man Next Door,True,Success,0
957,The Shins,Girl Sailor,True,Success,0
958,Tool,The Grudge,True,Success,0
959,Soft Cell,Tainted Love,True,Success,0
960,Yeah Yeah Yeahs,Tick,True,Success,0
961,Tool,H.,True,Success,0
962,Yeah Yeah Yeahs,Fancy,True,Success,0
963,Placebo,Pierrot The Clown,True,Success,0
964,Keane,This Is The Last Time,True,Success,0
965,Portishead,It'S A Fire,True,Success,0
966,Led Zeppelin,Babe I'M Gonna Leave You,True,Success,0
967,Portishead,Pedestal,True,Success,0
968,The Killers,Change Your Mind,True,Success,0
969,Crystal Castles,Air War,True,Success,0
970,Coldplay,Life In Technicolor,True,Success,0
971,New Order,Bizarre Love Triangle,True,Success,0
972,James Blunt,Goodbye My Lover,True,Success,0
973,Coldplay,42,True,Success,0
974,Lcd Soundsystem,Daft Punk Is Playing At My House,True,Success,0
975,Ok Go,Here It Goes Again,True,Success,0
976,The Kinks,You Really Got Me,True,Success,0
977,A Perfect Circle,The Outsider,True,Success,0
978,Goldfrapp,Strict Machine,True,Success,0
979,The Raconteurs,Steady As She Goes,True,Success,0
980,Radiohead,Kid A,True,Success,0
981,Radiohead,The Tourist,True,Success,0
982,Jack Johnson,Good People,True,Success,0
983,Bright Eyes,Lover I Don'T Have To Love,True,Success,0
984,Snow Patrol,Make This Go On Forever,True,Success,0
985,Portishead,Biscuit,True,Success,0
