item_id,track_index,artist_name,track_name
783,76782,sufjan stevens,"bring a torch, jeanette, isabella (feat. vito aiuto)"
784,283875,joy division,inside the line
785,306933,the postal service,sleeping in (album)
786,122492,eels,"woman driving, man sleeping"
787,146083,animal collective,everyone whistling
788,206768,wilco,handshake drugs (live)
789,145601,the mountain goats,hatha hill
790,199226,frog eyes,time reveals its plan at poisoned falls
791,119112,of montreal,dustin hoffman's wife seems suspicious about the absent tub
792,207357,beck,brazilica
793,207036,bloc party,banquet (cornelius remix)
794,169185,david ford,go to hell
795,176108,the american analog set,high fidelity vs. guy fidelity
796,203879,guided by voices,i am produced
797,199225,the apples in stereo,get there fine
798,203878,guided by voices,choking tara
799,222444,radio 4,calling all enthusiasts
800,206898,radiohead,everything in its right place (live)
801,306357,the dears,find our way to freedom
802,207142,maserati,being a president is like riding a tiger
803,298753,godspeed you! black emperor,motherfucker=redeemer
804,299673,ghosts and vodka,it's all about right then
805,314737,yo la tengo,alrock's bells
806,207140,maserati,a common interest in silence
807,314249,the appleseed cast,novice
808,146003,pavement,chesley's little wrists
809,207257,silver jews,introduction ii
810,168569,au revoir simone,night majestic
811,145947,...and you will know us by the trail of dead,life is elsewhere
812,252706,frog eyes,russian berries but you're quiet tonight
813,146000,liars,"you, drum"
814,126927,six organs of admittance,elk river
815,168482,white rabbits,while we go dancing
816,299247,esthero,o.g. bitch (speakeasy mix)
817,298776,hooverphonic,you hurt me (remix)
818,214593,nitin sawhney,walk away
819,314358,khoiba,facilities
820,108305,morcheeba,enjoy the wait
821,314325,khoiba,the deepest nightmare
822,314370,khoiba,tortourism
823,298768,anja garbarek,stay tuned
824,299254,esthero,o.g. bitch (smitty & gabriel d. vine's garage party remix)
825,314288,khoiba,t.i.m.e.
826,314248,the appleseed cast,"perils, parts 1, 2 and 3"
827,306381,lauryn hill,selah
828,207058,soundgarden,new damage
829,376454,mellow candle,heaven heath
830,306814,soundgarden,nazi driver
831,229810,sunblock,i'll be ready (radio edit)
832,176093,the melodians,it's my delight
833,237369,håkan hellström,mitt gullbergs kaj paradis
834,291218,las ketchup,the ketchup song (asereje)
835,267935,james brown,"mother popcorn, part 1"
836,130612,the residents,love is...
837,229710,go west,call me
838,199660,indochine,kao bang
839,237358,doktor kosmos,hjälp
840,237359,doktor kosmos,rockenrollen
841,237362,doktor kosmos,rock me baby
842,237354,doktor kosmos,dom ljuger!
843,237356,doktor kosmos,katinka taikon
844,40631,doktor kosmos,push-up
845,375354,comus,in the lost queen's eye
846,229670,the cure,meathook
847,161226,porcupine tree,hymn
848,291420,accept,head over heels
849,100221,[television theme songs],knight rider
850,183861,2 unlimited,tribal dance
851,145900,the white stripes,slicker drips
852,283569,sophie zelmani,i'll remember you
853,214500,sophie zelmani,lost in love
854,298770,sophie zelmani,precious burden
855,214537,sophie zelmani,always you
856,283570,sophie zelmani,losing you
857,41157,bo diddley,who do you love
858,191884,the byrds,goin' back
859,128201,bryan adams,thought i'd died and gone to heaven
860,299643,gong,"witch's song, i am your pussy"
861,291295,slaughter,up all night
862,168938,mr. big,addicted to that rush
863,206716,debbie gibson,foolish beat
864,229757,kaizers orchestra,enden av november
865,41992,milburn,come away with me
866,191829,enya,march of the celts
867,42791,meshuggah,war
868,42762,the dillinger escape plan,proceed with caution
869,42794,meshuggah,don't speak
870,260494,dead can dance,ichor
871,260384,dead can dance,spleens
872,61426,blind guardian,nom the wise
873,61427,blind guardian,out on the water
874,61429,blind guardian,final chapter (thus ends...)
875,42817,the tea party,a slight attack
876,375555,æon spoke,damaged
877,42815,the tea party,the messenger
878,42771,t.a.s.s.,blur
879,42781,eleni karaindrou,by the sea
880,42783,ark,torn
881,42787,isis,sgnl&gt;02
882,42800,alice in chains,i can't remember
883,42808,antonio vivaldi,concerto in c major - allegro
884,42809,antonio vivaldi,"concerto in c major, rv 444: ii. largo"
885,42821,sentinel,the title
886,42824,alice in chains,put you down
887,306778,camel,coming of age
888,260503,ministry,bloodlines
889,207433,oceansize,commemorative ____ t-shirt
890,207468,oceansize,voorhees
891,160926,dredg,movement ii: crosswind minuet
892,299678,aereogramme,hatred
893,299773,ulver,hymn i: of wolf and fear
894,298624,moonspell,wolfshade
895,367484,eminem,final thought (skit)
896,207106,finger eleven,gather & give
897,207107,finger eleven,sense of a spark
898,199171,madvillain,raid featuring medaphoar
899,245461,gravediggaz,outro
900,314119,ice cube,the product
901,199238,big l,furious anger (feat. shyheim)
902,199227,jedi mind tricks,winds devouring men (interlude)
903,199168,jedi mind tricks,of the spirit and the sun (interlude)
904,138093,outkast,you may die (intro)
905,314170,bone thugs-n-harmony,carole of the bones
906,314169,bone thugs-n-harmony,weed song
907,207303,aesop rock,forest crunk
908,245438,cunninlynguists,midnight
909,245436,cunninlynguists,kno's diggin'
910,137997,caural,interlude
911,207069,dj shadow,mutual slump (alternate take without overdubs)
912,199104,krs-one,4th quarter - free throws
913,107960,aesop rock,dinner with blockhead
914,199408,public enemy,reggie jax
915,245297,one be lo,?uestions (feat. abdus salaam & charmaine gibson)
916,291024,asian dub foundation,scaling new heights
917,299270,erykah badu,danger
918,313898,future prophecies,september (feat. roger ludvigsen)
919,299306,dj scotch egg,scotch chicken
920,299706,aaron spectre,dulcimer
921,313935,future prophecies,miniamba (feat. mari boine)
922,313936,future prophecies,bring the noise
923,313937,future prophecies,magnetic
924,313938,future prophecies,dark matter
925,299722,loefah,disko rekah
926,299720,coki,not today
927,299719,kromestar,kalawanji 2
928,299745,kromestar,coca cola
929,207408,jane's addiction,rock 'n' roll
930,307016,the chemical brothers,star guitar (pete heller's expanded mix)
931,206876,the cult,oink (version one) (demo)
932,46008,the jesus and mary chain,sunray
933,46275,sasha,sneaky alien - bluestream
934,45985,gomez,the comeback
935,214523,richard beggs,intro / tokyo
936,315101,fusion orchestra,farfisa
937,206977,the cult,zap city
938,207089,dj shadow,the 6 day war
939,46143,badly drawn boy,bewilder
940,126933,the polyphonic spree,sonic bloom
941,284103,moby,go-2006
942,376518,plump djs,move it with your mind
943,283311,alfie,bookends
944,46176,pale saints,there is no day
945,314851,pale saints,way the world is
946,46191,mercury rev,i collect coins
947,46225,the orb,log of deadwood
948,46223,the orb,pi
949,307302,the orb,72
950,46245,badly drawn boy,dead duck
951,46248,badly drawn boy,"wet, wet, wet"
952,46251,badly drawn boy,rachel's flat
953,46288,grandaddy,poisoned at hartsy thai food
954,260474,dj krush,dig this vibe
955,314821,the proclaimers,get ready
956,260342,ennio morricone,l arena
957,176205,dead meadow,the whirlings
958,176204,dead meadow,everything's going on
959,46436,david holmes,the plans
960,99546,pure fiction,personality goes a long way
961,375159,carter the unstoppable sex machine,a prince in a pauper's grave
962,375160,carter the unstoppable sex machine,sealed with a glasgow kiss
963,298759,the soup dragons,sweetmeat
964,291287,swervedriver,for seeking heat
965,291288,swervedriver,the hitcher
966,291289,swervedriver,my zephyr (the sequel)
967,291290,swervedriver,last train to satansville
968,291509,swervedriver,never lose that feeling
969,291495,swervedriver,maelstrom
970,291464,swervedriver,93 million miles from the sun and counting
971,291387,swervedriver,cars converge on paris
972,207387,fatboy slim,right here right now (redanka mix)
973,199627,arcadia,lady ice
974,207044,the cult,aphrodisiac jacket
975,207045,the cult,bad fun
976,107286,scouting for girls,keep on walking
977,344680,loleatta holloway,love sensation
978,291408,failure,dirty blue balloons
979,222616,william orbit,humming chorus
980,207135,mice parade,satchelaise
981,206990,mice parade,ende
982,207250,mice parade,ground as cold as common
983,299107,nina nastasia,while we talk
984,199600,underworld,cherry pie
985,375258,barry manilow,ready to take a chance again
986,207251,mice parade,nights wave
987,314539,tanga,sink
988,206961,manic street preachers,baby elian
989,344767,the jesus and mary chain,sometimes
990,183903,garbage,the world is not enough (u.n.k.l.e. remix)
991,183905,garbage,cherry lips (go baby go!) (roger sanchez remix)
992,207362,groove armada,from the rooftops
993,299684,hṛṣṭa,quelque chose à propos des raquetteurs
994,183902,garbage,it's all over but the crying (remix)
995,103538,glasvegas,s.a.d. light
996,314903,medicine,christmas song
997,344790,secret machines,the fire is waiting
998,168533,no age,impossible bouquet
999,108245,wire,start to move
1000,108246,wire,brazil
1001,108247,wire,it's so obvious
1002,108248,wire,surgeon's girl
1003,108250,wire,the commercial
1004,108251,wire,different to me
1005,107321,lulu,the man with the golden gun
1006,352414,the rapture,alabama sunshine
1007,168687,the juan maclean,dance hall modulator dub
1008,344769,spacemen 3,2:35 (version 1)
1009,352281,the stooges,t.v. eye (takes 7 & 8)
1010,199735,the jesus and mary chain,on the wall (porta studio demo)
1011,344766,the jesus and mary chain,heat
1012,107872,why?,song of the sad assassin
1013,345400,datarock,get yourself a datarocker
1014,352330,the stooges,loose (take 22)
1015,352377,the stooges,down on the street (take 8)
1016,352259,the stooges,fun house (take 2)
1017,352260,the stooges,down on the street (bonus single mix)
1018,352289,the stooges,1970 (bonus single mix)
1019,107870,why?,exegesis
1020,306346,echo & the bunnymen,my kingdom (live)
1021,168745,franz ferdinand,l. wells
1022,99703,iggy pop,sixteen
1023,291032,massive attack,inertia creeps (state of bengal mix)
1024,207360,out hud,jgne
1025,237353,die ärzte,mysteryland
1026,299311,arab strap,act of war
1027,176599,dj krush,intro
1028,207218,the afghan whigs,"crime scene, part one"
1029,298724,brian eno,distributed being
1030,199663,the creatures,venus sands
1031,199763,the creatures,simoom
1032,344815,the charlatans,only teethin'
1033,352602,the pop group,spanish inquisition
1034,299344,television personalities,someone to share my life with
1035,375573,republica,picture me
1036,191947,flogging molly,to youth (my sweet roisin dubh)
1037,298713,amon tobin,verbal (kid606 dancehall devastation mix)
1038,352245,kitchens of distinction,her last day in bed
1039,199033,echo & the bunnymen,happy death men
1040,49413,minutemen,joe mccarthy's ghost
1041,314780,throwing muses,soul soldier
1042,206979,brad sucks,borderline
1043,207367,out hud,the l train is a swell train and i don't want to hear you indies complain
1044,314755,suede,w.s.d
1045,291510,peter murphy,never man
1046,214551,cranes,even when
1047,245320,quasimoto,mhbs
1048,298678,everything but the girl,i must confess
1049,191580,enya,a day without rain
1050,307125,fatboy slim,everybody in the house
1051,199740,ultravox,quiet men
1052,176207,dead meadow,golden cloud
1053,352345,teenage fanclub,the cabbage
1054,207057,soulwax,dance 2 slow
1055,299342,stereolab,analogue rock
1056,352628,comet gain,never die
1057,376353,jamie lidell,daddy's car
1058,122488,cornershop,chocolat
1059,306908,them,"baby, please don't go"
1060,352312,étienne daho,il ne dira pas
1061,50389,jarabe de palo,intro
1062,199704,the creatures,fruitman
1063,168972,snow patrol,get balsamic vinegar ...quick you fool
1064,352437,film school,deep lake
1065,306910,del shannon,keep searchin'
1066,306916,brian hyland,ginny come lately
1067,252715,primal scream,sweet pretty thing
1068,168509,ash,numbskull
1069,169026,julieta venegas,alguien
1070,50442,spearhead,home
1071,306892,μ-ziq,melancho
1072,314735,aterciopelados,mañana
1073,176196,massive attack,sly (underdog double bass & accapella)
1074,284248,nina simone,what more can i say
1075,199675,eurythmics,cool blue
1076,245275,anti-flag,their system doesn't work for you
1077,252681,french kicks,sunday night is fair
1078,260505,jack off jill,underjoyed
1079,314278,babes in toyland,vomit heart
1080,50059,wolf eyes,dead in a boat
1081,352383,orange juice,three cheers
1082,352547,liliput,a silver key can open an iron lock somewhere
1083,283972,the sugarcubes,pump (marius de vries mix)
1084,214613,love spirals downwards,sideways forest
1085,352208,kitchens of distinction,prize (demo)
1086,376503,missy elliott,i can't stand the rain
1087,283945,sofia talvik,tonight
1088,299108,nina nastasia,i say that i will go
1089,50379,dropkick murphys,devil's brigade
1090,214379,catch 22,bloomfield ave.
1091,50412,le mystère des voix bulgares,schopska pesen (diaphonic chant)
1092,314887,catatonia,you've got a lot to answer for
1093,203824,meat puppets,magic toy missing
1094,207265,antibalas afrobeat orchestra,hilo
1095,252619,the moldy peaches,who's got the crack (live 2001)
1096,307195,the residents,life would be wonderful
1097,284114,lizz wright,coming home
1098,107910,madvillain,do not fire! (instrumental)
1099,352329,felt,i can't make love to you anymore
1100,245359,quasimoto,players of the game
1101,329205,matata,talkin' talkin'
1102,298570,dropkick murphys,good rats
1103,207295,paco de lucía,la barrosa (alegrías)
