artist_name,track_name,Tempo,Cut Time Feel,Triple Meter,Compound Meter,Odd Meter,Swing Feel,Shuffle Feel,Syncopation Low to High,Backbeat,Danceability
muse,knights of cydonia,0.8,0.2,0.0,0.8,0.0,0.6,1.0,0.6,0.8,0.6
radiohead,lucky,0.2,0.0,0.0,1.0,0.0,0.0,0.2,0.4,0.4,0.2
portishead,roads,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,0.2
the goo goo dolls,iris,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.6,0.4
the killers,on top,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
the shins,australia,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
the postal service,recycled air,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4
radiohead,street spirit (fade out),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2
interpol,narc,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
tool,the pot,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.6,0.4
the kooks,she moves in her own way,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
the clash,london calling,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
kaiser chiefs,everyday i love you less and less,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
elliott smith,between the bars,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
sufjan stevens,chicago,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6
air,cherry blossom girl,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
sigur rós,sæglópur,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.2
death cab for cutie,brothers on a hotel bed,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2
neutral milk hotel,in the aeroplane over the sea,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4
muse,butterflies and hurricanes,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4
arcade fire,neon bible,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4
air,la femme d'argent,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
portishead,sour times,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,0.4
radiohead,everything in its right place,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.2
bloc party,blue light,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
snow patrol,run,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2
frou frou,let go,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
interpol,c'mere,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
death cab for cutie,transatlanticism,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
joy division,disorder,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
sigur rós,svefn-g-englar,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,0.0
led zeppelin jam,immigrant song,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
the strokes,reptilia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
muse,invincible,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
sigur rós,hoppípolla,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.2,0.2
coldplay,warning sign,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4
muse,bliss,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
coldplay,green eyes,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4
feist,my moon my man,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
maxïmo park,apply some pressure,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
arctic monkeys,riot van,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
radiohead,electioneering,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6
air,run,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2
arcade fire,the well and the lighthouse,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
portishead,mysterons,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.4
muse,feeling good,0.2,0.0,0.0,0.8,0.0,0.8,0.8,0.4,0.8,0.6
klaxons,it's not over yet,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
pearl jam,black,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,0.4
coldplay,a rush of blood to the head,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
broken social scene,anthems for a seventeen year-old girl,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
sigur rós,gong,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
the postal service,natural anthem,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.4
30 seconds to mars,the kill,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
arctic monkeys,when the sun goes down,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
muse,falling away with you,0.4,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.4,0.2
john lennon,imagine,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
nirvana,heart-shaped box,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
the smiths,hand in glove,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
franz ferdinand,jacqueline,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
arctic monkeys,teddy picker,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
bloc party,she's hearing voices,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.8
air,talisman,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
iron & wine,such great heights,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2
muse,exo-politics,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
franz ferdinand,the dark of the matinée,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
the beatles,come together,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.8,0.6
death cab for cutie,the sound of settling,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
damien rice,volcano,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.2
moby,porcelain,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4
the ting tings,that's not my name,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
the strokes,someday,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
interpol,not even jail,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
interpol,take you on a cruise,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
justice,d.a.n.c.e.,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
regina spektor,on the radio,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
sia,breathe me,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
amy winehouse,love is a losing game,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.2
klaxons,totem on the timeline,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
goldfrapp,ooh la la,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
sigur rós,glósóli,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
interpol,say hello to the angels,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
echo & the bunnymen,the killing moon,0.4,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.2,0.6
air,alone in kyoto,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
pink floyd,brain damage,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4
portishead,glory box,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.8,0.6
evanescence,my immortal,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
hot chip,ready for the floor,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
editors,munich,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
black rebel motorcycle club,spread your love,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
mika,grace kelly,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
gary jules,mad world,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
muse,take a bow,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4
radiohead,subterranean homesick alien,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4
bloc party,positive tension,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
death cab for cutie,a lack of color,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
placebo,every you every me,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
pink floyd,the great gig in the sky,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
the postal service,this place is a prison,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2
arcade fire,haiti,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6
pink floyd,time,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4
radiohead,idioteque,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.6
sufjan stevens,casimir pulaski day,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
röyksopp,eple,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8
the smiths,bigmouth strikes again,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
arctic monkeys,still take you home,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
the killers,bones,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
black rebel motorcycle club,love burns,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
muse,plug in baby,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
radiohead,my iron lung,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
arcade fire,ocean of noise,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4
radiohead,just,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
pink floyd,us and them,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.2,0.0
damien rice,9 crimes,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.2
coldplay,god put a smile upon your face,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
daft punk,aerodynamic,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0
a perfect circle,3 libras,0.4,0.0,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.2
the smiths,how soon is now?,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
arcade fire,black wave/bad vibrations,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.4,0.4
radiohead,the bends,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
the kooks,ooh la,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
david bowie,ziggy stardust,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
interpol,untitled,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
lily allen,ldn,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.6,0.8,1.0
arctic monkeys,brianstorm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6
black rebel motorcycle club,ain't no easy way,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
pixies,debaser,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
gorillaz,dare,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.0
the knife,pass this on,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8
broken social scene,cause = time,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
radiohead,climbing up the walls,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2
the knife,silent shout,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0
arctic monkeys,a certain romance,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
interpol,nyc,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2
muse,apocalypse please,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2
coldplay,warning sign,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
muse,bliss,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
coldplay,green eyes,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4
feist,my moon my man,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
maxïmo park,apply some pressure,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
arctic monkeys,riot van,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
radiohead,electioneering,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
air,run,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
arcade fire,the well and the lighthouse,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
portishead,mysterons,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.4
muse,feeling good,0.4,0.0,0.0,1.0,0.0,0.6,0.8,0.4,0.8,0.6
klaxons,it's not over yet,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
pearl jam,black,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2
coldplay,a rush of blood to the head,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
broken social scene,anthems for a seventeen year-old girl,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
sigur rós,gong,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
the postal service,natural anthem,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.4
30 seconds to mars,the kill,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
arctic monkeys,when the sun goes down,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
muse,falling away with you,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2
john lennon,imagine,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2
nirvana,heart-shaped box,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.4
the smiths,hand in glove,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
franz ferdinand,jacqueline,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
arctic monkeys,teddy picker,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
bloc party,she's hearing voices,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
air,talisman,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
iron & wine,such great heights,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2
muse,exo-politics,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
franz ferdinand,the dark of the matinée,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
the beatles,come together,0.2,0.6,0.0,0.0,0.0,0.2,0.2,0.8,0.4,0.6
death cab for cutie,the sound of settling,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.8
damien rice,volcano,0.2,0.0,0.2,1.0,0.0,0.0,0.2,0.4,0.2,0.2
moby,porcelain,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
the ting tings,that's not my name,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
the strokes,someday,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
interpol,not even jail,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
interpol,take you on a cruise,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
justice,d.a.n.c.e.,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
regina spektor,on the radio,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
sia,breathe me,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
amy winehouse,love is a losing game,0.2,0.0,0.0,1.0,0.0,0.4,1.0,0.4,0.4,0.4
klaxons,totem on the timeline,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
goldfrapp,ooh la la,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
sigur rós,glósóli,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
interpol,say hello to the angels,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
echo & the bunnymen,the killing moon,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
air,alone in kyoto,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2
pink floyd,brain damage,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4
portishead,glory box,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.4
the cure,a forest,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8
the cure,a forest,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8
pixies,monkey gone to heaven,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
the shins,kissing the lipless,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
cat power,the greatest,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
bright eyes,first day of my life,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
gorillaz,feel good inc.,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.8
feist,i feel it all,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
pixies,here comes your man,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
afi,miss murder,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.6
the strokes,you only live once,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
no doubt,don't speak,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2
the beatles,while my guitar gently weeps,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
the smiths,what difference does it make?,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
franz ferdinand,michael,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.0
interpol,no i in threesome,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
black sabbath,paranoid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6
beirut,postcards from italy,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8
the cranberries,zombie,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4
kaiser chiefs,ruby,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
coldplay,politik,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
interpol,obstacle 2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
band of horses,the funeral,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
interpol,next exit,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
death cab for cutie,tiny vessels,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
mgmt,weekend wars,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
massive attack,inertia creeps,0.4,0.2,0.0,0.0,0.4,0.2,0.0,0.8,0.4,0.4
the smashing pumpkins,zero,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.4
placebo,infra-red,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
klaxons,magick,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8
death cab for cutie,passenger seat,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
the killers,midnight show,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
the shins,pink bullets,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
muse,blackout,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4
the doors,people are strange,0.4,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.4,0.6
portishead,wandering star,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4
oasis,live forever,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.4
panic at the disco,lying is the most fun a girl can have without taking her clothes off,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6
black rebel motorcycle club,shuffle your feet,0.6,0.0,0.0,0.6,0.0,0.8,1.0,0.4,0.8,0.8
air,ce matin-là,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4
damien rice,delicate,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
the cure,friday i'm in love,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0
amy winehouse,wake up alone,0.4,0.0,0.0,1.0,0.0,0.6,0.8,0.6,0.8,0.4
antony and the johnsons,hope there's someone,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
muse,soldier's poem,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.2
elliott smith,angeles,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2
a-ha,take on me,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
air,you make it easy,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.6
air,playground love,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
the beatles,here comes the sun,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.4,0.6
björk,all is full of love,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2
fleet foxes,white winter hymnal,0.4,0.0,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.4
röyksopp,so easy,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6
yeah yeah yeahs,way out,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
the jesus and mary chain,just like honey,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6
arcade fire,my body is a cage,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
daft punk,digital love,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,1.0
franz ferdinand,auf achse,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
sigur rós,starálfur,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
pixies,hey,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
daft punk,something about us,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
tool,jambi,0.6,0.2,0.2,0.8,1.0,0.0,0.0,1.0,0.2,0.2
black rebel motorcycle club,berlin,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
radiohead,black star,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4
pulp,common people,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
kasabian,club foot,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
jack johnson,better together,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.6,0.6
the smashing pumpkins,disarm,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
röyksopp,remind me,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6
metric,combat baby,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8
jeff buckley,last goodbye,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.6
snow patrol,you're all i have,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
the killers,believe me natalie,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
oasis,don't look back in anger,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6
interpol,pioneer to the falls,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2
air,remember,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6
lady gaga,just dance,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
stars,your ex-lover is dead,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4
ladytron,seventeen,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0
nirvana,about a girl,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
the beatles,lucy in the sky with diamonds,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.4
radiohead,planet telex,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
kaiser chiefs,modern way,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.6
nine inch nails,hurt,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
porcupine tree,blackest eyes,0.6,0.2,0.0,0.0,0.8,0.0,0.0,0.8,0.6,0.4
ac/dc,back in black,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8
queen,don't stop me now,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8
queen,another one bites the dust,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0
