artist_name,track_name,Angry Lyrics,Sad Lyrics,Happy/Joyful Lyrics,Humorous Lyrics,Love/Romance Lyrics,Social/Political Lyrics,Abstract Lyrics,Explicit Lyrics
röyksopp,remind me,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0
metric,combat baby,0.4,0.2,0.0,0.2,0.6,0.0,0.4,0.0
jeff buckley,last goodbye,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0
snow patrol,you're all i have,0.0,0.4,0.2,0.0,1.0,0.0,0.4,0.0
the killers,believe me natalie,0.0,0.6,0.2,0.0,0.2,0.0,0.4,0.0
oasis,don't look back in anger,0.2,0.4,0.4,0.0,0.2,0.2,0.4,0.0
interpol,pioneer to the falls,0.2,0.8,0.0,0.0,0.4,0.0,0.8,0.0
air,remember,0.0,0.2,0.2,0.0,0.2,0.0,0.6,0.0
lady gaga,just dance,0.0,0.0,0.8,0.2,0.2,0.0,0.2,0.2
stars,your ex-lover is dead,0.0,0.8,0.0,0.0,0.8,0.0,0.4,0.0
ladytron,seventeen,0.2,0.2,0.0,0.0,0.0,0.6,0.0,0.0
nirvana,about a girl,0.2,0.4,0.0,0.0,0.8,0.0,0.2,0.0
the beatles,lucy in the sky with diamonds,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0
radiohead,planet telex,0.4,0.4,0.0,0.0,0.0,0.4,0.6,0.0
kaiser chiefs,modern way,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.0
nine inch nails,hurt,0.2,1.0,0.0,0.0,0.0,0.0,0.4,0.4
porcupine tree,blackest eyes,0.4,0.0,0.0,0.0,0.0,0.2,0.4,0.2
ac/dc,back in black,0.2,0.0,0.8,0.2,0.0,0.0,0.2,0.2
queen,don't stop me now,0.0,0.0,1.0,0.2,0.2,0.0,0.4,0.0
queen,another one bites the dust,0.4,0.2,0.0,0.0,0.2,0.2,0.2,0.0
yeah yeah yeahs,date with the night,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.2
death cab for cutie,lightness,0.0,0.6,0.0,0.0,0.4,0.0,0.6,0.0
muse,city of delusion,0.6,0.2,0.0,0.0,0.0,0.8,0.6,0.0
the rolling stones,paint it black,0.2,1.0,0.0,0.0,0.4,0.0,0.4,0.0
boards of canada,dayvan cowboy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
muse,assassin,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0
arctic monkeys,red light indicates doors are secured,0.4,0.2,0.0,0.6,0.0,0.2,0.0,0.2
franz ferdinand,the fallen,0.4,0.0,0.2,0.4,0.0,0.6,0.4,0.0
portishead,strangers,0.2,0.8,0.0,0.0,0.4,0.0,0.6,0.0
interpol,stella was a diver and she was always down,0.2,0.8,0.0,0.0,0.4,0.0,0.6,0.0
amy winehouse,just friends,0.4,0.6,0.0,0.0,0.8,0.0,0.2,0.0
elliott smith,needle in the hay,0.2,1.0,0.0,0.0,0.2,0.0,0.4,0.2
mgmt,the youth,0.0,0.0,0.6,0.0,0.2,0.4,0.4,0.0
the cure,pictures of you,0.0,1.0,0.0,0.0,0.8,0.0,0.4,0.0
yeah yeah yeahs,y control,0.4,0.2,0.0,0.0,0.4,0.4,0.4,0.0
interpol,public pervert,0.4,0.4,0.0,0.0,0.2,0.0,0.6,0.4
franz ferdinand,this fire,0.2,0.0,0.4,0.0,0.2,0.4,0.4,0.0
snow patrol,chocolate,0.0,0.4,0.2,0.0,0.8,0.0,0.4,0.0
the kooks,sofa song,0.2,0.2,0.6,0.4,0.8,0.0,0.2,0.0
muse,new born,0.4,0.4,0.0,0.0,0.0,0.4,0.6,0.0
kaiser chiefs,oh my god,0.0,0.4,0.4,0.2,0.0,0.0,0.2,0.0
coldplay,shiver,0.0,0.8,0.0,0.0,1.0,0.0,0.2,0.0
the shins,sleeping lessons,0.4,0.0,0.4,0.0,0.0,0.0,0.8,0.0
foo fighters,everlong,0.0,0.2,0.6,0.0,1.0,0.0,0.4,0.0
ratatat,wildcat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
placebo,the bitter end,0.4,0.6,0.0,0.0,0.8,0.0,0.4,0.0
keane,everybody's changing,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0
arcade fire,windowsill,0.6,0.4,0.0,0.0,0.0,1.0,0.2,0.0
evanescence,bring me to life,0.2,0.8,0.0,0.0,0.4,0.0,0.6,0.0
vampire weekend,a-punk,0.0,0.0,0.4,0.4,0.2,0.0,0.6,0.0
modest mouse,the world at large,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0
sigur rós,mílanó,0.0,0.4,0.2,0.0,0.0,0.0,1.0,0.0
death cab for cutie,the new year,0.2,0.6,0.0,0.0,0.4,0.2,0.4,0.0
tool,parabola,0.0,0.0,0.6,0.0,0.2,0.0,0.6,0.0
arctic monkeys,from the ritz to the rubble,0.4,0.0,0.0,0.4,0.0,0.2,0.2,0.0
röyksopp,what else is there,0.0,0.4,0.0,0.0,0.2,0.0,0.8,0.0
feist,one evening,0.0,0.4,0.2,0.0,0.8,0.0,0.4,0.0
jeff buckley,grace,0.0,0.6,0.2,0.0,0.8,0.0,0.6,0.0
vampire weekend,oxford comma,0.2,0.0,0.2,0.8,0.0,0.4,0.2,0.4
the smiths,the boy with the thorn in his side,0.4,0.6,0.0,0.0,0.4,0.2,0.6,0.0
interpol,roland,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.4
tv on the radio,wolf like me,0.2,0.0,0.2,0.0,0.6,0.0,0.8,0.6
pixies,wave of mutilation,0.0,0.6,0.0,0.0,0.0,0.0,0.8,0.0
placebo,post blue,0.4,0.6,0.0,0.0,0.2,0.2,0.6,0.2
the who,baba o'riley,0.2,0.4,0.2,0.0,0.0,0.6,0.4,0.0
bloc party,hunting for witches,0.6,0.0,0.0,0.0,0.0,0.8,0.4,0.0
metallica,enter sandman,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0
pink floyd,on the run,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
david bowie,life on mars?,0.2,0.4,0.0,0.2,0.0,0.4,0.8,0.0
radiohead,pyramid song,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0
placebo,pure morning,0.0,0.2,0.0,0.2,0.2,0.0,0.4,0.4
radiohead,i might be wrong,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0
broken social scene,lover's spit,0.0,0.6,0.0,0.0,0.6,0.0,0.4,0.4
beirut,nantes,0.0,0.8,0.0,0.0,0.8,0.0,0.4,0.0
led zeppelin jam,black dog,0.0,0.0,0.2,0.0,0.6,0.0,0.2,0.4
broken social scene,stars and sons,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0
kaiser chiefs,na na na na naa,0.2,0.0,0.6,0.6,0.0,0.0,0.2,0.0
coldplay,square one,0.0,0.4,0.2,0.0,0.2,0.0,0.6,0.0
yeah yeah yeahs,cheated hearts,0.4,0.4,0.2,0.0,0.8,0.0,0.4,0.0
nirvana,rape me,0.8,0.0,0.0,0.0,0.0,0.6,0.4,1.0
broken social scene,7/4 (shoreline),0.0,0.4,0.2,0.0,0.2,0.0,0.6,0.0
madonna,jump,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0
coldplay,the hardest part,0.0,0.8,0.0,0.0,0.8,0.0,0.2,0.0
interpol,the heinrich maneuver,0.4,0.6,0.0,0.0,0.6,0.0,0.4,0.0
radiohead,how to disappear completely,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0
placebo,because i want you,0.2,0.8,0.0,0.0,0.8,0.0,0.4,0.0
the strokes,heart in a cage,0.6,0.4,0.0,0.0,0.2,0.0,0.4,0.2
josé gonzález,crosses,0.0,0.6,0.2,0.0,0.4,0.0,0.6,0.0
rage against the machine,killing in the name,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
panic at the disco,i write sins not tragedies,0.4,0.2,0.0,0.6,0.2,0.0,0.2,0.4
portishead,it could be sweet,0.0,0.4,0.4,0.0,1.0,0.0,0.2,0.0
black rebel motorcycle club,howl,0.4,0.4,0.0,0.0,0.2,0.0,0.6,0.0
muse,the small print,0.8,0.0,0.0,0.0,0.0,0.6,0.4,0.0
the decemberists,we both go down together,0.2,0.8,0.0,0.0,0.8,0.0,0.4,0.0
röyksopp,only this moment,0.0,0.4,0.2,0.0,1.0,0.0,0.4,0.0
lez zeppelin,whole lotta love,0.0,0.0,0.2,0.0,0.8,0.0,0.2,0.6
björk,jóga,0.0,0.2,0.2,0.0,0.8,0.0,0.8,0.0
new order,blue monday,0.4,0.6,0.0,0.0,0.6,0.0,0.4,0.0
interpol,leif erikson,0.2,0.6,0.0,0.0,0.8,0.0,0.6,0.0
portishead,numb,0.2,0.8,0.0,0.0,0.4,0.0,0.6,0.0
interpol,hands away,0.0,0.4,0.0,0.0,0.6,0.0,0.8,0.2
joy division,new dawn fades,0.2,0.8,0.0,0.0,0.4,0.0,0.4,0.0
the white stripes,fell in love with a girl,0.0,0.2,0.4,0.2,1.0,0.0,0.2,0.0
the fratellis,chelsea dagger,0.0,0.0,0.8,0.4,0.4,0.0,0.2,0.0
the killers,sam's town,0.2,0.4,0.4,0.0,0.0,0.4,0.4,0.0
david bowie,suffragette city,0.2,0.0,0.8,0.4,0.6,0.0,0.4,0.4
franz ferdinand,darts of pleasure,0.0,0.0,0.4,0.4,0.6,0.0,0.4,0.0
soundgarden,black hole sun,0.2,0.8,0.0,0.0,0.0,0.2,0.8,0.0
queens of the stone age,go with the flow,0.4,0.4,0.0,0.0,0.8,0.0,0.4,0.2
porcupine tree,trains,0.0,0.6,0.2,0.0,0.4,0.0,0.4,0.0
feist,inside and out,0.0,0.2,0.4,0.0,1.0,0.0,0.2,0.0
the dandy warhols,bohemian like you,0.0,0.0,0.8,0.6,0.8,0.2,0.2,0.2
nick drake,pink moon,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0
black rebel motorcycle club,weapon of choice,0.6,0.0,0.0,0.0,0.0,0.6,0.4,0.0
motörhead,ace of spades,0.4,0.0,0.2,0.2,0.0,0.0,0.4,0.0
interpol,rest my chemistry,0.2,0.8,0.0,0.0,0.4,0.0,0.4,0.2
sigur rós,olsen olsen,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0
kings of leon,on call,,,,,,,,
muse,endlessly,0.0,0.4,0.0,0.0,1.0,0.0,0.2,0.0
air,venus,0.0,0.0,0.4,0.0,0.8,0.0,0.6,0.0
sigur rós,intro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
the kooks,seaside,0.0,0.2,0.6,0.0,1.0,0.0,0.2,0.0
interpol,the new,0.0,0.6,0.0,0.0,0.6,0.0,0.6,0.0
joy division,isolation,0.2,1.0,0.0,0.0,0.0,0.2,0.4,0.0
the velvet underground,sunday morning,0.0,0.4,0.2,0.0,0.0,0.0,0.4,0.0
björk,army of me,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0
radiohead,knives out,0.4,0.6,0.0,0.0,0.2,0.2,0.6,0.0
jimi hendrix,all along the watchtower,0.4,0.2,0.0,0.0,0.0,0.4,0.6,0.0
radiohead,the national anthem,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.0
sigur rós,heysátan,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0
coldplay,lost!,0.0,0.4,0.4,0.0,0.0,0.0,0.4,0.0
franz ferdinand,walk away,0.4,0.6,0.0,0.0,0.8,0.0,0.4,0.0
weezer,say it ain't so,0.4,0.8,0.0,0.0,0.2,0.0,0.4,0.0
johnny cash,i walk the line,0.0,0.0,0.4,0.0,1.0,0.0,0.2,0.0
joy division,atmosphere,0.0,1.0,0.0,0.0,0.2,0.0,0.6,0.0
damien rice,cold water,0.0,1.0,0.0,0.0,0.4,0.0,0.6,0.0
coldplay,daylight,0.0,0.2,0.6,0.0,0.6,0.0,0.6,0.0
interpol,length of love,0.2,0.6,0.0,0.0,0.6,0.0,0.6,0.0
cansei de ser sexy,alala,0.0,0.0,0.8,0.4,0.2,0.0,0.4,0.0
regina spektor,better,0.0,0.4,0.2,0.0,0.8,0.0,0.2,0.0
nine inch nails,wish,1.0,0.4,0.0,0.0,0.0,0.0,0.4,0.8
bloc party,the prayer,0.4,0.0,0.2,0.0,0.0,0.2,0.4,0.0
imogen heap,goodnight and go,0.0,0.2,0.4,0.0,1.0,0.0,0.2,0.0
franz ferdinand,ulysses,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.4
muse,muscle museum,0.4,0.8,0.0,0.0,0.6,0.0,0.2,0.0
kings of leon,the bucket,0.2,0.0,0.4,0.0,0.2,0.0,0.4,0.0
arctic monkeys,perhaps vampires is a bit strong but...,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.0
the strokes,12:51,0.0,0.2,0.4,0.0,0.6,0.0,0.2,0.0
the beatles,sgt. pepper's lonely hearts club band,0.0,0.0,0.8,0.4,0.0,0.0,0.2,0.0
david bowie,heroes,0.0,0.4,0.6,0.0,1.0,0.4,0.4,0.0
the stone roses,i wanna be adored,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0
the knife,marble house,0.0,0.6,0.0,0.0,0.6,0.2,0.4,0.0
massive attack,risingson,0.6,0.2,0.0,0.0,0.0,0.0,0.6,0.0
beirut,a sunday smile,0.0,0.6,0.2,0.0,0.6,0.0,0.6,0.0
röyksopp,sparks,0.0,0.4,0.2,0.0,0.2,0.0,0.6,0.0
the velvet underground,i'm waiting for the man,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.4
massive attack,unfinished sympathy,0.0,0.8,0.0,0.0,1.0,0.0,0.4,0.0
the ting tings,great dj,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.0
mogwai,hunted by a freak,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0
snow patrol,open your eyes,0.0,0.4,0.4,0.0,1.0,0.0,0.2,0.0
the national,slow show,0.0,0.6,0.2,0.2,0.8,0.0,0.4,0.2
amy winehouse,some unholy war,0.2,0.4,0.0,0.0,1.0,0.0,0.4,0.0
david bowie,rebel rebel,0.2,0.0,0.6,0.4,0.4,0.6,0.2,0.0
weezer,buddy holly,0.2,0.0,0.8,0.6,0.6,0.0,0.2,0.0
bloc party,so here we are,0.0,0.6,0.0,0.0,0.6,0.0,0.6,0.0
black rebel motorcycle club,weight of the world,0.0,0.8,0.0,0.0,0.2,0.0,0.4,0.0
the shins,saint simon,0.0,0.4,0.2,0.0,0.2,0.2,0.6,0.0
placebo,space monkey,0.4,0.4,0.0,0.0,0.0,0.2,0.6,0.2
placebo,follow the cops back home,0.4,0.6,0.0,0.0,0.2,0.6,0.4,0.0
daft punk,crescendolls,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
the knife,neverland,0.2,0.4,0.0,0.0,0.0,0.0,0.8,0.0
the strokes,is this it,0.2,0.4,0.0,0.0,0.4,0.0,0.2,0.0
arctic monkeys,balaclava,0.2,0.2,0.0,0.4,0.4,0.0,0.4,0.2
modest mouse,ocean breathes salty,0.4,0.8,0.0,0.0,0.2,0.0,0.6,0.0
tool,rosetta stoned,0.4,0.0,0.0,0.4,0.0,0.0,0.8,1.0
the shins,turn on me,0.4,0.4,0.0,0.0,0.8,0.0,0.4,0.0
radiohead,bones,0.2,0.6,0.0,0.0,0.0,0.0,0.4,0.0
joy division,shadowplay,0.2,0.8,0.0,0.0,0.2,0.0,0.8,0.0
nirvana,in bloom,0.4,0.2,0.0,0.4,0.0,0.4,0.6,0.4
clap your hands say yeah,over and over again (lost and found),0.0,0.4,0.2,0.2,0.6,0.0,0.6,0.0
yeah yeah yeahs,dudley,0.2,0.4,0.2,0.0,0.2,0.0,0.6,0.0
feist,gatekeeper,0.0,0.4,0.2,0.0,0.4,0.0,0.6,0.0
the libertines,can't stand me now,0.6,0.6,0.0,0.0,0.4,0.0,0.4,0.0
mgmt,the handshake,0.4,0.4,0.0,0.0,0.0,0.4,0.6,0.0
daft punk,technologic,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
pink floyd,hey you,0.2,1.0,0.0,0.0,0.2,0.4,0.4,0.0
amy winehouse,he can only hold her,0.0,0.8,0.0,0.0,0.6,0.0,0.2,0.0
the smiths,heaven knows i'm miserable now,0.2,1.0,0.0,0.4,0.4,0.2,0.2,0.0
pink floyd,any colour you like,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the shins,so says i,0.2,0.2,0.2,0.2,0.0,0.8,0.6,0.0
plain white t's,hey there delilah,0.0,0.4,0.4,0.0,1.0,0.0,0.2,0.0
the strokes,barely legal,0.4,0.2,0.0,0.2,0.6,0.0,0.2,0.4
the killers,mr brightside,0.4,0.6,0.0,0.0,0.8,0.0,0.4,0.0
röyksopp,poor leno,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0
the beatles,i want to hold your hand,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
sigur rós,gobbledigook,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0
placebo,special k,0.0,0.2,0.4,0.0,0.6,0.0,0.6,0.4
radiohead,there there,0.0,0.4,0.0,0.0,0.2,0.0,0.6,0.0
muse,thoughts of a dying atheist,0.0,0.4,0.0,0.0,0.0,0.2,0.4,0.0
editors,blood,0.4,0.4,0.0,0.0,0.0,0.2,0.6,0.0
mgmt,4th dimensional transition,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0
pixies,gigantic,0.0,0.0,0.4,0.0,0.8,0.0,0.2,0.2
joy division,insight,0.2,0.8,0.0,0.0,0.0,0.0,0.6,0.0
justice,genesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a perfect circle,the noose,0.6,0.2,0.0,0.0,0.0,0.0,0.6,0.0
justin timberlake,sexyback,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6
pearl jam,alive,0.4,0.6,0.0,0.0,0.0,0.0,0.4,0.0
portishead,nylon smile,0.0,1.0,0.0,0.0,0.4,0.0,0.6,0.0
patrick wolf,the magic position,0.0,0.0,1.0,0.2,1.0,0.0,0.4,0.0
björk,pagan poetry,0.0,0.0,0.2,0.0,1.0,0.0,0.8,0.2
the kooks,eddie's gun,0.0,0.2,0.4,0.4,0.4,0.0,0.2,0.2
ac/dc,you shook me all night long,0.0,0.0,0.8,0.2,0.4,0.0,0.2,0.4
black rebel motorcycle club,red eyes and tears,0.4,0.8,0.0,0.0,0.8,0.0,0.4,0.0
yeah yeah yeahs,phenomena,0.4,0.0,0.0,0.2,0.2,0.0,0.6,0.0
klaxons,isle of her,0.0,0.2,0.2,0.0,0.6,0.0,0.8,0.0
klaxons,two receivers,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0
metric,monster hospital,0.6,0.4,0.0,0.0,0.0,0.8,0.6,0.0
rhianna,don't stop the music,0.0,0.0,1.0,0.0,0.4,0.0,0.2,0.0
joy division,dead souls,0.2,0.8,0.0,0.0,0.0,0.0,0.6,0.0
cut copy,lights and music,0.0,0.2,0.6,0.0,0.4,0.0,0.4,0.0
arctic monkeys,d is for dangerous,0.4,0.0,0.0,0.2,0.4,0.0,0.2,0.2
the smiths,still ill,0.4,0.6,0.0,0.4,0.2,0.4,0.4,0.0
lez zeppelin,rock and roll,0.0,0.2,0.6,0.0,0.2,0.0,0.2,0.0
new young pony club,ice cream,0.0,0.0,0.6,0.4,0.4,0.0,0.4,0.2
the national,brainy,0.4,0.6,0.0,0.0,0.6,0.0,0.6,0.0
death cab for cutie,expo '86,0.0,0.4,0.2,0.0,0.6,0.0,0.4,0.0
the white stripes,my doorbell,0.2,0.4,0.2,0.2,0.6,0.0,0.2,0.0
the national,mistaken for strangers,0.2,0.6,0.0,0.2,0.0,0.0,0.6,0.0
pantera,cowboys from hell,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0
air,le voyage de pénélope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
muse,sunburn,0.2,0.4,0.0,0.0,0.6,0.0,0.4,0.0
radiohead,fitter happier,0.2,0.4,0.0,0.2,0.0,0.8,0.4,0.0
death from above 1979,romantic rights,0.4,0.0,0.0,0.0,0.8,0.0,0.2,0.2
nirvana,dumb,0.0,0.6,0.2,0.2,0.2,0.0,0.6,0.0
the smiths,i know it's over,0.2,1.0,0.0,0.2,0.6,0.0,0.4,0.2
my chemical romance,helena,0.4,1.0,0.0,0.0,0.2,0.0,0.6,0.0
the beach boys,wouldn't it be nice,0.0,0.2,0.8,0.0,1.0,0.0,0.2,0.0
metric,poster of a girl,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.2
u2,i still haven't found what i'm looking for,0.0,0.4,0.2,0.0,0.2,0.0,0.6,0.0
animal collective,grass,0.0,0.0,0.8,0.4,0.4,0.0,0.6,0.0
evanescence,call me when you're sober,0.6,0.4,0.0,0.0,0.2,0.0,0.2,0.0
arcade fire,(antichrist television blues),0.6,0.4,0.0,0.0,0.0,0.8,0.2,0.0
the velvet underground,heroin,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.8
air,mike mills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
massive attack,dissolved girl,0.2,1.0,0.0,0.0,0.4,0.0,0.4,0.0
the killers,for reasons unknown,0.4,0.6,0.0,0.0,0.6,0.0,0.4,0.0
the kooks,you don't love me,0.4,0.8,0.0,0.0,0.8,0.0,0.2,0.0
the shins,young pilgrims,0.0,0.6,0.4,0.0,0.0,0.0,0.6,0.0
imogen heap,headlock,0.2,0.4,0.0,0.0,0.8,0.0,0.4,0.0
muse,interlude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
death cab for cutie,we looked like giants,,,,,,,,
feist,so sorry,0.0,0.8,0.0,0.0,0.6,0.0,0.2,0.0
the smashing pumpkins,today,0.2,0.8,0.2,0.0,0.2,0.0,0.4,0.0
dido,here with me,0.0,0.4,0.0,0.0,1.0,0.0,0.2,0.0
muse,hoodoo,0.2,0.8,0.0,0.0,0.2,0.0,0.6,0.0
the shins,spilt needles,0.4,0.6,0.0,0.0,0.4,0.0,0.6,0.0
the national,fake empire,0.0,0.6,0.2,0.0,0.2,0.4,0.6,0.0
black rebel motorcycle club,rifles,0.4,0.4,0.0,0.0,0.2,0.2,0.6,0.0
kings of leon,king of the rodeo,0.0,0.0,0.2,0.0,0.4,0.0,0.6,0.2
nirvana,polly,0.2,0.6,0.0,0.0,0.0,0.4,0.4,0.6
nine inch nails,discipline,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0
interpol,mammoth,0.4,0.2,0.0,0.0,0.4,0.0,0.6,0.0
afi,love like winter,0.0,0.4,0.0,0.0,0.8,0.0,0.6,0.0
editors,all sparks,0.2,0.8,0.0,0.0,0.6,0.0,0.4,0.0
pixies,tame,0.8,0.0,0.0,0.2,0.2,0.0,0.6,0.2
joy division,day of the lords,0.4,1.0,0.0,0.0,0.0,0.2,0.4,0.0
the cardigans,lovefool,0.0,0.8,0.0,0.0,1.0,0.0,0.2,0.0
lou reed,perfect day,0.0,0.4,0.6,0.0,0.8,0.0,0.2,0.0
thom yorke,black swan,0.6,0.2,0.0,0.0,0.0,0.4,0.6,0.6
u2,sunday bloody sunday,0.6,0.8,0.0,0.0,0.0,1.0,0.2,0.0
gnarls barkley,gone daddy gone,0.2,0.8,0.0,0.0,1.0,0.0,0.2,0.0
björk,human behaviour,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0
britney spears,toy soldier,0.0,0.0,0.2,0.2,0.6,0.0,0.4,0.2
the strokes,hard to explain,0.2,0.4,0.0,0.2,0.2,0.2,0.4,0.0
franz ferdinand,cheating on you,0.2,0.4,0.0,0.2,0.6,0.0,0.2,0.0
björk,bachelorette,0.0,0.4,0.0,0.0,1.0,0.0,0.8,0.0
oasis,champagne supernova,0.0,0.4,0.0,0.0,0.2,0.0,0.8,0.2
crystal castles,untrust us,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.2
sigur rós,hoppipolla,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0
tool,lost keys (blame hofmann),0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0
placebo,drag,0.4,0.8,0.0,0.0,0.4,0.0,0.4,0.0
neutral milk hotel,two-headed boy,0.0,0.8,0.2,0.0,0.6,0.0,0.8,0.2
gorillaz,dirty harry,0.4,0.4,0.0,0.0,0.0,0.8,0.2,0.0
the dresden dolls,coin-operated boy,0.2,0.4,0.4,0.8,0.8,0.0,0.4,0.2
coldplay,white shadows,0.0,0.2,0.2,0.0,0.0,0.2,0.6,0.0
cansei de ser sexy,let's make love and listen to death from above,0.0,0.0,0.6,0.4,0.6,0.0,0.2,0.2
mgmt,pieces of what,0.0,0.8,0.0,0.0,0.2,0.0,0.4,0.0
snow patrol,shut your eyes,0.0,0.4,0.4,0.0,0.8,0.0,0.4,0.0
the knife,the captain,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0
kings of convenience,i'd rather dance with you,0.0,0.0,0.6,0.2,0.8,0.0,0.0,0.0
my bloody valentine,only shallow,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0
coldplay,cemeteries of london,0.0,0.8,0.0,0.0,0.0,0.4,0.6,0.0
arctic monkeys,you probably couldn't see for the lights but you were staring straight at me,0.2,0.0,0.2,0.4,0.6,0.0,0.2,0.0
the dandy warhols,we used to be friends,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0
nirvana,the man who sold the world,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0
belle and sebastian,another sunny day,0.0,0.6,0.4,0.4,0.8,0.0,0.2,0.0
nouvelle vague,in a manner of speaking,0.0,0.6,0.0,0.0,1.0,0.0,0.4,0.0
the cure,love song,0.0,0.0,0.4,0.0,1.0,0.0,0.2,0.0
yeah yeah yeahs,honeybear,0.4,0.2,0.2,0.0,0.6,0.0,0.4,0.0
yeah yeah yeahs,rich,0.2,0.0,0.2,0.0,0.2,0.0,0.6,0.0
tool,right in two,0.4,0.4,0.0,0.0,0.0,0.6,0.6,0.0
the kooks,see the world,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0
interpol,pace is the trick,0.2,0.6,0.0,0.0,0.4,0.0,0.6,0.0
pulp,disco 2000,0.0,0.4,0.2,0.4,0.8,0.0,0.2,0.0
air,alpha beta gaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
david bowie,the man who sold the world,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0
tool,lipan conjuring,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
coldplay,what if,0.0,0.8,0.0,0.0,0.8,0.0,0.4,0.0
cansei de ser sexy,music is my hot hot sex,0.0,0.0,1.0,0.4,0.8,0.0,0.6,0.4
jack johnson,banana pancakes,0.0,0.0,1.0,0.2,0.8,0.0,0.2,0.0
feist,secret heart,0.0,0.4,0.2,0.0,1.0,0.0,0.4,0.0
thievery corporation,lebanese blonde,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0
pearl jam,jeremy,0.4,1.0,0.0,0.0,0.0,0.6,0.4,0.2
franz ferdinand,tell her tonight,0.0,0.0,0.4,0.2,0.6,0.0,0.2,0.0
franz ferdinand,come on home,0.2,0.8,0.0,0.0,0.8,0.0,0.4,0.0
interpol,a time to be so small,0.0,0.8,0.0,0.0,0.2,0.0,0.8,0.0
franz ferdinand,eleanor put your boots on,0.0,0.4,0.4,0.2,0.8,0.0,0.2,0.0
nine inch nails,survivalism,0.8,0.0,0.0,0.0,0.0,0.8,0.4,0.0
the beatles,because,0.0,0.2,0.2,0.0,0.6,0.0,0.6,0.0
yann tiersen,la noyée,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nine inch nails,1 ghosts i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
