artist_name,track_name,Live Recording,Audio Production,Aural Intensity,Acoustic Sonority,Electric Sonority,Synthetic Sonority
led zeppelin jam,black dog,0.0,1.0,1.0,0.0,1.0,0.0
broken social scene,stars and sons,0.0,0.8,0.6,0.4,0.8,0.2
kaiser chiefs,na na na na naa,0.0,0.8,0.8,0.2,1.0,0.0
coldplay,square one,0.0,1.0,0.8,0.0,0.8,0.6
yeah yeah yeahs,cheated hearts,0.0,0.8,0.8,0.4,1.0,0.0
nirvana,rape me,0.0,0.8,0.8,0.2,1.0,0.0
broken social scene,7/4 (shoreline),0.0,0.8,0.8,0.4,0.8,0.0
madonna,jump,0.0,1.0,0.8,0.0,0.6,1.0
coldplay,the hardest part,0.0,1.0,0.6,0.4,0.6,0.2
interpol,the heinrich maneuver,0.0,1.0,0.8,0.2,1.0,0.2
radiohead,how to disappear completely,0.0,1.0,0.4,0.8,0.4,0.4
placebo,because i want you,0.0,1.0,0.6,0.0,1.0,0.2
the strokes,heart in a cage,0.0,0.8,0.8,0.0,1.0,0.0
josé gonzález,crosses,0.0,0.8,0.2,1.0,0.0,0.0
rage against the machine,killing in the name,0.0,0.8,1.0,0.2,1.0,0.0
panic at the disco,i write sins not tragedies,0.0,1.0,0.8,0.4,0.8,0.2
portishead,it could be sweet,0.0,1.0,0.4,0.2,0.4,1.0
black rebel motorcycle club,howl,0.0,0.8,0.6,0.8,0.4,0.0
muse,the small print,0.0,1.0,1.0,0.0,1.0,0.2
the decemberists,we both go down together,0.0,0.8,0.6,0.6,0.4,0.0
röyksopp,only this moment,0.0,1.0,0.6,0.2,0.2,1.0
lez zeppelin,whole lotta love,0.0,0.8,1.0,0.2,1.0,0.0
björk,jóga,0.0,1.0,0.8,0.6,0.0,0.8
new order,blue monday,0.0,1.0,0.8,0.0,0.2,1.0
interpol,leif erikson,0.0,0.8,0.4,0.2,1.0,0.2
portishead,numb,0.0,1.0,0.4,0.2,0.6,0.8
interpol,hands away,0.0,0.8,0.4,0.2,1.0,0.0
joy division,new dawn fades,0.0,0.8,0.8,0.4,1.0,0.0
the white stripes,fell in love with a girl,0.0,0.6,1.0,0.2,1.0,0.0
the fratellis,chelsea dagger,0.0,0.8,0.8,0.2,1.0,0.0
the killers,sam's town,0.0,1.0,0.8,0.4,1.0,0.4
david bowie,suffragette city,0.0,0.8,0.8,0.4,1.0,0.0
franz ferdinand,darts of pleasure,0.0,0.8,0.8,0.2,1.0,0.0
soundgarden,black hole sun,0.0,1.0,0.8,0.2,1.0,0.2
queens of the stone age,go with the flow,0.0,1.0,0.8,0.2,1.0,0.0
porcupine tree,trains,0.0,1.0,0.6,0.8,0.4,0.2
feist,inside and out,0.0,0.8,0.4,0.2,0.4,0.8
the dandy warhols,bohemian like you,0.0,0.8,0.6,0.2,1.0,0.2
nick drake,pink moon,0.0,0.8,0.2,1.0,0.0,0.0
black rebel motorcycle club,weapon of choice,0.0,0.8,0.8,0.2,1.0,0.0
motörhead,ace of spades,0.0,0.8,1.0,0.2,1.0,0.0
interpol,rest my chemistry,0.0,1.0,0.6,0.4,0.8,0.4
sigur rós,olsen olsen,0.0,1.0,0.6,0.6,0.6,0.2
kings of leon,on call,0.0,1.0,0.6,0.2,1.0,0.0
muse,endlessly,0.0,1.0,0.4,0.0,0.2,1.0
air,venus,0.0,1.0,0.4,0.4,0.2,0.8
sigur rós,intro,0.0,1.0,0.2,1.0,0.0,0.2
the kooks,seaside,0.0,0.6,0.2,1.0,0.0,0.0
interpol,the new,0.0,0.8,0.8,0.2,1.0,0.2
joy division,isolation,0.0,0.8,0.6,0.2,0.8,0.6
the velvet underground,sunday morning,0.0,0.8,0.2,0.8,0.2,0.0
björk,army of me,0.0,1.0,0.8,0.0,0.2,1.0
radiohead,knives out,0.0,1.0,0.4,0.2,0.8,0.0
jimi hendrix,all along the watchtower,0.0,1.0,0.8,0.2,1.0,0.0
radiohead,the national anthem,0.0,1.0,1.0,0.4,0.8,0.4
sigur rós,heysátan,0.0,1.0,0.2,0.8,0.2,0.0
coldplay,lost!,0.0,1.0,0.8,0.4,0.6,0.4
franz ferdinand,walk away,0.0,0.8,0.6,0.4,1.0,0.0
weezer,say it ain't so,0.0,1.0,0.8,0.0,1.0,0.0
johnny cash,i walk the line,0.0,0.6,0.4,0.6,0.6,0.0
joy division,atmosphere,0.0,1.0,0.4,0.4,0.8,0.6
damien rice,cold water,0.0,0.8,0.4,1.0,0.0,0.0
coldplay,daylight,0.0,1.0,0.8,0.4,0.8,0.2
interpol,length of love,0.0,1.0,0.8,0.2,1.0,0.0
cansei de ser sexy,alala,0.0,0.8,0.6,0.2,0.8,0.6
regina spektor,better,0.0,1.0,0.6,0.6,0.6,0.2
nine inch nails,wish,0.0,1.0,1.0,0.0,1.0,0.6
bloc party,the prayer,0.0,1.0,0.8,0.0,0.4,0.8
imogen heap,goodnight and go,0.0,1.0,0.6,0.4,0.2,1.0
franz ferdinand,ulysses,0.0,1.0,0.8,0.2,0.8,0.6
muse,muscle museum,0.0,0.8,0.8,0.2,1.0,0.0
kings of leon,the bucket,0.0,0.8,0.8,0.2,1.0,0.0
arctic monkeys,perhaps vampires is a bit strong but...,0.0,0.8,0.8,0.2,1.0,0.0
the strokes,12:51,0.0,1.0,0.6,0.2,1.0,0.0
the beatles,sgt. pepper's lonely hearts club band,0.2,1.0,0.6,0.4,0.8,0.0
david bowie,heroes,0.0,1.0,0.8,0.2,1.0,0.6
the stone roses,i wanna be adored,0.0,0.8,0.6,0.2,1.0,0.0
the knife,marble house,0.0,1.0,0.4,0.0,0.0,1.0
massive attack,risingson,0.0,1.0,0.6,0.0,0.8,0.8
beirut,a sunday smile,0.0,0.8,0.4,1.0,0.2,0.0
röyksopp,sparks,0.0,1.0,0.4,0.2,0.4,1.0
the velvet underground,i'm waiting for the man,0.0,0.6,0.8,0.4,0.8,0.0
massive attack,unfinished sympathy,0.0,1.0,0.8,0.6,0.4,0.8
the ting tings,great dj,0.0,0.8,0.6,0.4,0.8,0.2
mogwai,hunted by a freak,0.0,1.0,0.6,0.2,0.8,0.6
snow patrol,open your eyes,0.0,1.0,0.8,0.2,0.8,0.2
the national,slow show,0.0,1.0,0.4,0.4,0.8,0.0
amy winehouse,some unholy war,0.0,0.8,0.4,0.2,0.8,0.0
david bowie,rebel rebel,0.0,0.8,0.8,0.0,1.0,0.0
weezer,buddy holly,0.0,1.0,0.8,0.2,1.0,0.0
bloc party,so here we are,0.0,1.0,0.6,0.2,1.0,0.0
black rebel motorcycle club,weight of the world,0.0,0.8,0.4,0.8,0.2,0.0
the shins,saint simon,0.0,1.0,0.4,0.6,0.6,0.0
placebo,space monkey,0.0,1.0,0.8,0.0,0.8,0.6
placebo,follow the cops back home,0.0,1.0,0.6,0.2,0.8,0.2
daft punk,crescendolls,0.0,1.0,0.8,0.2,0.4,1.0
the knife,neverland,0.0,1.0,0.6,0.0,0.2,1.0
the strokes,is this it,0.0,0.6,0.4,0.2,1.0,0.0
arctic monkeys,balaclava,0.0,1.0,0.8,0.0,1.0,0.0
modest mouse,ocean breathes salty,0.0,0.8,0.8,0.2,1.0,0.0
tool,rosetta stoned,0.0,1.0,1.0,0.2,1.0,0.0
the shins,turn on me,0.0,1.0,0.6,0.4,0.8,0.2
radiohead,bones,0.0,1.0,0.8,0.0,1.0,0.0
joy division,shadowplay,0.0,0.8,0.6,0.2,1.0,0.0
nirvana,in bloom,0.0,1.0,0.8,0.0,1.0,0.0
clap your hands say yeah,over and over again (lost and found),0.0,0.6,0.6,0.4,0.8,0.2
yeah yeah yeahs,dudley,0.0,0.8,0.6,0.4,0.8,0.0
feist,gatekeeper,0.0,1.0,0.2,0.8,0.2,0.0
the libertines,can't stand me now,0.0,0.8,0.8,0.2,1.0,0.0
mgmt,the handshake,0.0,1.0,0.8,0.2,0.6,0.8
daft punk,technologic,0.0,0.8,0.8,0.0,0.2,1.0
pink floyd,hey you,0.0,1.0,0.6,0.6,0.8,0.2
amy winehouse,he can only hold her,0.0,1.0,0.6,0.6,0.6,0.0
the smiths,heaven knows i'm miserable now,0.0,0.8,0.4,0.2,0.8,0.0
pink floyd,any colour you like,0.0,1.0,0.8,0.2,1.0,0.8
the shins,so says i,0.0,0.8,0.6,0.2,0.8,0.0
plain white t's,hey there delilah,0.0,1.0,0.2,1.0,0.0,0.0
the strokes,barely legal,0.0,0.6,0.6,0.0,1.0,0.0
the killers,mr brightside,0.0,1.0,0.8,0.2,0.8,0.4
röyksopp,poor leno,0.0,1.0,0.6,0.2,0.2,1.0
the beatles,i want to hold your hand,0.0,1.0,0.8,0.2,1.0,0.0
sigur rós,gobbledigook,0.0,1.0,0.6,0.8,0.4,0.2
placebo,special k,0.0,1.0,0.8,0.0,1.0,0.2
radiohead,there there,0.0,1.0,0.8,0.4,1.0,0.2
muse,thoughts of a dying atheist,0.0,1.0,0.8,0.0,1.0,0.2
editors,blood,0.0,0.8,0.8,0.0,1.0,0.2
mgmt,4th dimensional transition,0.0,1.0,0.8,0.2,0.8,0.6
pixies,gigantic,0.0,0.6,0.6,0.2,1.0,0.0
joy division,insight,0.0,0.8,0.4,0.2,0.8,0.6
justice,genesis,0.0,1.0,1.0,0.0,0.2,1.0
a perfect circle,the noose,0.0,1.0,0.8,0.2,0.8,0.2
justin timberlake,sexyback,0.0,1.0,0.8,0.0,0.2,1.0
pearl jam,alive,0.0,0.8,0.8,0.0,1.0,0.0
portishead,nylon smile,0.0,1.0,0.6,0.2,0.6,0.8
patrick wolf,the magic position,0.0,1.0,0.6,0.8,0.4,0.2
björk,pagan poetry,0.0,1.0,0.4,0.6,0.2,0.8
the kooks,eddie's gun,0.0,0.8,0.6,0.0,1.0,0.0
ac/dc,you shook me all night long,0.0,1.0,0.8,0.2,1.0,0.0
black rebel motorcycle club,red eyes and tears,0.0,0.8,0.8,0.0,1.0,0.0
yeah yeah yeahs,phenomena,0.0,0.8,0.8,0.2,1.0,0.0
klaxons,isle of her,0.0,0.8,0.6,0.0,0.8,0.6
klaxons,two receivers,0.0,0.8,0.6,0.2,0.8,0.6
metric,monster hospital,0.0,0.8,0.8,0.2,1.0,0.2
rhianna,don't stop the music,0.0,1.0,0.8,0.0,0.2,1.0
joy division,dead souls,0.0,0.8,0.8,0.0,1.0,0.0
cut copy,lights and music,0.0,1.0,0.8,0.2,0.4,1.0
arctic monkeys,d is for dangerous,0.0,1.0,0.8,0.0,1.0,0.0
the smiths,still ill,0.0,0.6,0.6,0.2,0.8,0.0
lez zeppelin,rock and roll,0.0,0.8,1.0,0.2,1.0,0.0
new young pony club,ice cream,0.0,1.0,0.8,0.0,0.6,0.8
the national,brainy,0.0,1.0,0.6,0.4,0.8,0.0
death cab for cutie,expo '86,0.0,1.0,0.6,0.2,1.0,0.2
the white stripes,my doorbell,0.0,0.8,0.6,0.8,0.2,0.0
the national,mistaken for strangers,0.0,1.0,0.6,0.4,0.8,0.2
pantera,cowboys from hell,0.0,1.0,1.0,0.0,1.0,0.0
air,le voyage de pénélope,0.0,1.0,0.4,0.2,0.4,1.0
muse,sunburn,0.0,0.8,0.8,0.6,0.6,0.2
radiohead,fitter happier,0.0,1.0,0.2,0.4,0.2,1.0
death from above 1979,romantic rights,0.0,0.6,1.0,0.2,1.0,0.0
nirvana,dumb,0.0,0.8,0.4,0.4,0.8,0.0
the smiths,i know it's over,0.0,0.8,0.4,0.2,0.8,0.0
my chemical romance,helena,0.0,1.0,1.0,0.2,1.0,0.0
the beach boys,wouldn't it be nice,0.0,1.0,0.6,0.8,0.4,0.0
metric,poster of a girl,0.0,0.8,0.6,0.2,0.8,0.6
u2,i still haven't found what i'm looking for,0.0,1.0,0.6,0.2,0.8,0.2
animal collective,grass,0.0,0.8,0.8,0.4,0.8,0.2
evanescence,call me when you're sober,0.0,1.0,0.8,0.4,0.8,0.4
arcade fire,(antichrist television blues),0.0,0.8,0.8,0.6,0.8,0.0
the velvet underground,heroin,0.0,0.4,0.8,0.2,1.0,0.0
air,mike mills,0.0,1.0,0.4,0.4,0.2,0.8
massive attack,dissolved girl,0.0,1.0,0.8,0.0,0.8,0.8
the killers,for reasons unknown,0.0,1.0,0.8,0.4,1.0,0.2
the kooks,you don't love me,0.0,0.8,0.8,0.2,1.0,0.0
the shins,young pilgrims,0.0,0.8,0.4,0.8,0.6,0.0
imogen heap,headlock,0.0,1.0,0.6,0.2,0.2,0.8
muse,interlude,0.0,1.0,0.2,0.0,0.4,0.8
death cab for cutie,we looked like giants,0.0,1.0,0.8,0.2,0.8,0.2
feist,so sorry,0.0,1.0,0.2,1.0,0.2,0.0
the smashing pumpkins,today,0.0,1.0,0.8,0.0,1.0,0.0
dido,here with me,0.0,1.0,0.6,0.2,0.4,0.8
muse,hoodoo,0.0,1.0,0.8,0.6,0.6,0.2
the shins,spilt needles,0.0,0.8,0.6,0.2,1.0,0.2
the national,fake empire,0.0,1.0,0.6,0.8,0.4,0.0
black rebel motorcycle club,rifles,0.0,0.8,0.8,0.0,1.0,0.0
kings of leon,king of the rodeo,0.0,0.8,0.6,0.2,1.0,0.0
nirvana,polly,0.0,0.8,0.4,0.8,0.2,0.0
nine inch nails,discipline,0.0,1.0,0.8,0.0,0.6,1.0
interpol,mammoth,0.0,1.0,0.8,0.2,1.0,0.2
afi,love like winter,0.0,1.0,0.8,0.0,0.8,0.6
editors,all sparks,0.0,0.8,0.8,0.0,1.0,0.2
pixies,tame,0.0,0.8,1.0,0.2,1.0,0.0
joy division,day of the lords,0.0,0.8,0.6,0.2,1.0,0.0
the cardigans,lovefool,0.0,1.0,0.4,0.2,0.8,0.4
lou reed,perfect day,0.0,1.0,0.4,0.8,0.4,0.0
thom yorke,black swan,0.0,1.0,0.6,0.0,0.4,1.0
u2,sunday bloody sunday,0.0,0.8,0.8,0.2,1.0,0.0
gnarls barkley,gone daddy gone,0.0,1.0,0.6,0.4,0.8,0.2
björk,human behaviour,0.0,1.0,0.6,0.2,0.2,1.0
britney spears,toy soldier,0.0,1.0,0.8,0.0,0.0,1.0
the strokes,hard to explain,0.0,0.6,0.8,0.2,1.0,0.0
franz ferdinand,cheating on you,0.0,0.8,0.8,0.2,1.0,0.0
björk,bachelorette,0.0,1.0,0.8,0.8,0.2,0.6
oasis,champagne supernova,0.0,1.0,0.8,0.4,1.0,0.2
crystal castles,untrust us,0.0,0.8,0.8,0.0,0.2,1.0
sigur rós,hoppipolla,0.0,1.0,0.6,0.8,0.4,0.2
tool,lost keys (blame hofmann),0.0,1.0,0.4,0.2,0.8,0.2
placebo,drag,0.0,1.0,0.8,0.0,1.0,0.2
neutral milk hotel,two-headed boy,0.0,0.4,0.8,1.0,0.0,0.0
gorillaz,dirty harry,0.0,1.0,0.8,0.2,0.6,0.8
the dresden dolls,coin-operated boy,0.0,0.8,0.6,1.0,0.0,0.0
coldplay,white shadows,0.0,1.0,0.8,0.2,1.0,0.6
cansei de ser sexy,let's make love and listen to death from above,0.0,0.8,0.8,0.0,0.6,0.8
mgmt,pieces of what,0.0,0.8,0.4,0.8,0.4,0.0
snow patrol,shut your eyes,0.0,1.0,0.6,0.4,0.8,0.2
the knife,the captain,0.0,1.0,0.6,0.0,0.2,1.0
kings of convenience,i'd rather dance with you,0.0,1.0,0.4,0.8,0.4,0.0
my bloody valentine,only shallow,0.0,1.0,1.0,0.2,1.0,0.0
coldplay,cemeteries of london,0.0,1.0,0.6,0.6,0.6,0.4
arctic monkeys,you probably couldn't see for the lights but you were staring straight at me,0.0,0.8,0.8,0.2,1.0,0.0
the dandy warhols,we used to be friends,0.0,1.0,0.8,0.0,0.8,0.6
nirvana,the man who sold the world,1.0,1.0,0.4,0.8,0.2,0.0
belle and sebastian,another sunny day,0.0,1.0,0.6,0.2,0.8,0.0
nouvelle vague,in a manner of speaking,0.0,0.8,0.2,1.0,0.2,0.0
the cure,love song,0.0,1.0,0.6,0.0,0.8,0.6
yeah yeah yeahs,honeybear,0.0,0.6,0.8,0.2,1.0,0.2
yeah yeah yeahs,rich,0.0,0.8,0.8,0.2,1.0,0.0
tool,right in two,0.0,1.0,0.8,0.4,1.0,0.2
the kooks,see the world,0.0,0.8,0.6,0.2,0.8,0.0
interpol,pace is the trick,0.0,1.0,0.6,0.0,1.0,0.2
pulp,disco 2000,0.0,1.0,0.6,0.2,0.8,0.4
air,alpha beta gaga,0.0,1.0,0.4,0.2,0.4,1.0
david bowie,the man who sold the world,0.0,0.8,0.6,0.0,1.0,0.0
tool,lipan conjuring,0.6,0.4,0.2,1.0,0.0,0.0
coldplay,what if,0.0,1.0,0.6,0.8,0.4,0.2
cansei de ser sexy,music is my hot hot sex,0.0,0.8,0.6,0.2,0.6,0.8
jack johnson,banana pancakes,0.0,1.0,0.2,1.0,0.2,0.0
feist,secret heart,0.0,0.8,0.2,0.8,0.2,0.0
thievery corporation,lebanese blonde,0.0,1.0,0.4,0.6,0.2,0.8
pearl jam,jeremy,0.0,0.8,0.8,0.0,1.0,0.0
franz ferdinand,tell her tonight,0.0,0.8,0.6,0.2,1.0,0.0
franz ferdinand,come on home,0.0,0.8,0.6,0.2,1.0,0.0
interpol,a time to be so small,0.0,1.0,0.4,0.2,1.0,0.2
franz ferdinand,eleanor put your boots on,0.0,1.0,0.4,0.6,0.4,0.0
nine inch nails,survivalism,0.0,1.0,1.0,0.0,0.8,1.0
the beatles,because,0.0,1.0,0.2,0.2,0.6,0.4
yann tiersen,la noyée,0.0,0.8,0.4,1.0,0.0,0.0
nine inch nails,1 ghosts i,0.0,1.0,0.4,0.8,0.2,0.4
pink floyd,eclipse,0.0,1.0,0.8,0.2,0.8,0.4
mew,special,0.0,1.0,0.8,0.2,0.8,0.6
the shins,sea legs,0.0,1.0,0.6,0.2,0.6,0.8
the white stripes,the denial twist,0.0,0.8,0.8,0.8,0.4,0.0
the smiths,cemetry gates,0.0,0.8,0.4,0.2,0.8,0.0
yeah yeah yeahs,pin,0.0,0.8,0.8,0.2,1.0,0.0
david bowie,ashes to ashes,0.0,1.0,0.6,0.2,0.6,0.8
the smiths,panic,0.0,0.8,0.6,0.2,1.0,0.0
spoon,i turn my camera on,0.0,0.8,0.4,0.2,0.8,0.0
the rolling stones,sympathy for the devil,0.0,0.8,0.6,0.8,0.6,0.0
james blunt,you're beautiful,0.0,1.0,0.4,0.8,0.4,0.2
sigur rós,takk...,0.0,1.0,0.4,0.4,0.2,0.4
anton maiden,run to the hills,0.0,0.2,0.6,0.0,0.2,1.0
tool,sober,0.0,0.8,0.8,0.2,1.0,0.0
weezer,island in the sun,0.0,1.0,0.4,0.2,1.0,0.0
the beatles,get back,0.0,1.0,0.6,0.2,1.0,0.0
crystal castles,alice practice,0.0,0.2,1.0,0.0,0.2,1.0
placebo,blind,0.0,1.0,0.6,0.8,0.4,0.2
radiohead,optimistic,0.0,1.0,0.6,0.2,1.0,0.2
metric,dead disco,0.0,0.8,0.8,0.2,0.8,0.6
nelly furtado,all good things (come to an end),0.0,1.0,0.4,0.6,0.4,0.4
kasabian,processed beats,0.0,0.8,0.8,0.2,0.8,0.6
portishead,the rip,0.0,1.0,0.6,0.4,0.2,0.8
daft punk,high life,0.0,1.0,0.8,0.0,0.8,1.0
sufjan stevens,to be alone with you,0.0,0.8,0.2,1.0,0.2,0.0
black rebel motorcycle club,all you do is talk,0.0,0.8,0.6,0.2,1.0,0.2
cut copy,hearts on fire,0.0,1.0,0.8,0.2,0.4,1.0
justice,dvno,0.0,1.0,1.0,0.0,0.2,1.0
stereophonics,dakota,0.0,1.0,0.8,0.0,1.0,0.0
depeche mode,just can't get enough,0.0,0.8,0.6,0.0,0.2,1.0
modest mouse,bukowski,0.0,1.0,0.6,0.4,0.8,0.0
my bloody valentine,sometimes,0.0,1.0,0.4,0.6,0.8,0.0
mogwai,auto rock,0.0,1.0,0.8,0.4,0.8,0.4
nirvana,drain you,0.0,1.0,0.8,0.2,1.0,0.0
the shins,red rabbits,0.0,1.0,0.4,0.4,0.4,0.8
mgmt,future reflections,0.0,1.0,0.8,0.2,0.8,1.0
led zeppelin,dazed and confused,0.0,0.8,0.8,0.2,1.0,0.0
modest mouse,bury me with it,0.0,0.8,0.8,0.2,1.0,0.2
muse,citizen erased,0.0,1.0,1.0,0.4,1.0,0.2
tv on the radio,staring at the sun,0.0,0.6,0.8,0.0,0.8,0.4
wolf parade,you are a runner and i am my father's son,0.0,0.8,0.8,0.2,0.8,0.4
bloc party,pioneers,0.0,0.8,0.8,0.2,1.0,0.0
kaiser chiefs,born to be a dancer,0.0,0.8,0.4,0.2,0.8,0.0
broken social scene,swimmers,0.0,0.8,0.4,0.2,0.8,0.2
sigur rós,sé lest,0.4,1.0,0.4,0.8,0.4,0.2
franz ferdinand,this boy,0.0,0.8,0.8,0.0,1.0,0.0
snow patrol,how to be dead,0.0,0.8,0.2,0.6,0.4,0.0
snow patrol,hands open,0.0,1.0,0.8,0.2,1.0,0.2
jimi hendrix,purple haze,0.0,0.8,0.8,0.0,1.0,0.0
norah jones,don't know why,0.0,1.0,0.2,0.8,0.2,0.0
britney spears,hot as ice,0.0,1.0,0.8,0.0,0.2,1.0
massive attack,butterfly caught,0.0,1.0,0.6,0.0,0.2,1.0
múm,green grass of tunnel,0.0,1.0,0.2,0.4,0.2,0.8
evanescence,going under,0.0,1.0,0.8,0.2,1.0,0.2
the killers,bling (confession of a king),0.0,1.0,0.8,0.2,0.8,0.6
bon iver,skinny love,0.0,0.6,0.4,1.0,0.0,0.0
depeche mode,suffer well,0.0,1.0,0.8,0.0,0.6,1.0
crystal castles,courtship dating,0.0,0.6,0.8,0.0,0.2,1.0
lez zeppelin,communication breakdown,0.0,0.8,1.0,0.0,1.0,0.0
maxïmo park,graffiti,0.0,0.8,0.8,0.0,1.0,0.0
mika,love today,0.0,1.0,1.0,0.2,0.4,0.8
the shins,pam berry,0.0,0.8,0.4,0.0,0.8,0.2
wolfmother,woman,0.0,0.8,1.0,0.2,1.0,0.0
crystal castles,magic spells,0.0,0.6,0.8,0.0,0.2,1.0
arctic monkeys,do me a favour,0.0,1.0,0.8,0.2,1.0,0.0
linkin park,what i've done,0.0,1.0,0.8,0.4,0.8,0.4
the knife,like a pen,0.0,1.0,0.8,0.0,0.2,1.0
ac/dc,highway to hell,0.0,1.0,0.8,0.2,1.0,0.0
spoon,the way we get by,0.0,0.8,0.6,0.8,0.4,0.0
the decemberists,the crane wife 3,0.0,1.0,0.4,1.0,0.2,0.0
lily allen,everything's just wonderful,0.0,1.0,0.6,0.2,0.8,0.4
editors,bullets,0.0,0.8,0.8,0.2,1.0,0.2
the go! team,ladyflash,0.0,0.6,0.8,0.6,0.8,0.2
gorillaz,last living souls,0.0,1.0,0.6,0.4,0.4,0.8
my bloody valentine,when you sleep,0.0,1.0,1.0,0.0,1.0,0.0
the strokes,soma,0.0,0.6,0.6,0.2,1.0,0.0
daft punk,da funk,0.0,0.8,0.8,0.0,0.0,1.0
the verve,sonnet,0.0,1.0,0.6,0.4,0.8,0.2
the decemberists,the engine driver,0.0,0.8,0.4,0.8,0.4,0.0
björk,hunter,0.0,1.0,0.8,0.0,0.2,1.0
clap your hands say yeah,the skin of my yellow country teeth,0.0,0.6,0.8,0.2,0.8,0.4
iggy pop,lust for life,0.0,0.8,0.8,0.2,1.0,0.0
the smashing pumpkins,cherub rock,0.0,1.0,1.0,0.0,1.0,0.0
afi,prelude 12/21,0.0,1.0,0.4,0.0,0.2,1.0
metric,the police and the private,0.0,1.0,0.6,0.0,0.8,0.8
the verve,the drugs don't work,0.0,1.0,0.4,0.8,0.4,0.0
the beatles,back in the u.s.s.r.,0.0,0.8,0.8,0.2,0.8,0.0
placebo,special needs,0.0,1.0,0.6,0.4,0.8,0.4
the velvet underground,femme fatale,0.0,0.8,0.2,0.6,0.4,0.0
kasabian,reason is treason,0.0,0.8,0.8,0.0,0.8,0.6
the doors,riders on the storm,0.0,1.0,0.4,0.2,1.0,0.0
the go! team,huddle formation,0.0,0.6,0.8,0.4,0.8,0.4
coldplay,a message,0.0,1.0,0.4,0.2,0.8,0.2
black rebel motorcycle club,fault line,0.0,0.6,0.2,1.0,0.0,0.0
daft punk,voyager,0.0,1.0,0.6,0.0,0.4,1.0
portishead,machine gun,0.0,1.0,0.8,0.0,0.2,1.0
klaxons,forgotten works,0.0,0.8,0.8,0.2,0.8,0.6
the smiths,girlfriend in a coma,0.0,0.8,0.4,0.2,0.8,0.0
we are scientists,the great escape,0.0,1.0,0.8,0.2,1.0,0.0
nick cave & the bad seeds,where the wild roses grow,0.0,1.0,0.4,0.8,0.2,0.0
pixies,bone machine,0.0,0.8,1.0,0.2,1.0,0.0
nick drake,one of these things first,0.0,1.0,0.2,1.0,0.2,0.0
mogwai,glasgow mega-snake,0.0,1.0,1.0,0.2,1.0,0.0
the coral,dreaming of you,0.0,0.8,0.6,0.4,0.8,0.2
regina spektor,us,0.0,1.0,0.6,1.0,0.2,0.0
damien rice,amie,0.0,0.8,0.6,1.0,0.0,0.0
asobi seksu,thursday,0.0,0.8,0.8,0.2,1.0,0.2
travis,sing,0.0,1.0,0.4,0.8,0.4,0.0
the killers,everything will be alright,0.0,1.0,0.6,0.0,0.4,1.0
moby,natural blues,0.0,1.0,0.6,0.0,0.2,1.0
placebo,this picture,0.0,1.0,0.8,0.0,1.0,0.4
panic at the disco,the only difference between martyrdom and suicide is press coverage,0.0,1.0,0.8,0.2,0.8,0.6
gnarls barkley,smiley faces,,,,,,
weezer,hash pipe,0.0,1.0,0.8,0.2,1.0,0.0
mogwai,friend of the night,0.0,1.0,0.6,0.4,0.8,0.2
the shins,mine's not a high horse,0.0,0.8,0.6,0.4,0.8,0.0
massive attack,mezzanine,0.0,1.0,0.8,0.2,0.8,0.8
nine inch nails,capital g,0.0,1.0,0.8,0.0,0.4,1.0
shiny toy guns,le disko,0.0,1.0,0.8,0.0,0.6,1.0
metallica,fade to black,0.0,0.8,0.8,0.2,1.0,0.0
portishead,all mine,0.0,1.0,0.6,0.6,0.2,0.8
the stone roses,she bangs the drums,0.0,0.8,0.6,0.2,0.8,0.0
björk,venus as a boy,0.0,1.0,0.4,0.8,0.2,0.6
ramones,blitzkrieg bop,0.0,0.6,0.8,0.2,1.0,0.0
tool,parabol,0.0,1.0,0.2,0.2,1.0,0.0
metric,succexy,0.0,0.8,0.6,0.2,0.8,0.6
the knife,na na na,0.0,1.0,0.6,0.0,0.2,1.0
ac/dc,thunderstruck,0.0,1.0,1.0,0.2,1.0,0.0
belle and sebastian,funny little frog,0.0,1.0,0.6,0.4,0.8,0.2
jimi hendrix,hey joe,0.0,0.8,0.8,0.0,1.0,0.0
zero 7,destiny,0.0,1.0,0.4,0.4,0.6,0.8
cat power,metal heart,0.0,0.6,0.4,0.2,0.8,0.0
the verve,bittersweet symphony,0.0,1.0,0.6,0.6,0.6,0.2
in flames,only for the weak,0.0,1.0,1.0,0.0,1.0,0.2
daft punk,nightvision,0.0,1.0,0.2,0.0,0.0,1.0
röyksopp,beautiful day without you,0.0,1.0,0.6,0.0,0.6,1.0
kasabian,empire,0.0,1.0,0.8,0.2,1.0,0.2
panic at the disco,but it's better if you do,0.0,1.0,0.6,0.8,0.4,0.2
broken social scene,kc accidental,0.0,0.8,0.8,0.2,1.0,0.2
kings of leon,closer,0.0,1.0,0.6,0.2,1.0,0.4
sufjan stevens,jacksonville,0.0,0.8,0.6,0.8,0.4,0.2
tegan and sara,walking with a ghost,0.0,0.8,0.6,0.2,1.0,0.0
incubus,anna molly,0.0,1.0,0.8,0.2,1.0,0.4
the national,squalor victoria,0.0,1.0,0.8,0.4,0.8,0.0
patrick wolf,wind in the wires,0.0,0.8,0.4,0.8,0.2,0.2
the beatles,a hard day's night,0.0,0.8,0.6,0.4,0.8,0.0
nine inch nails,sin,0.0,0.8,0.8,0.0,0.6,1.0
