track_index,artist_name,track_name,play_count
741,The Knife,The Captain,248
742,Kings Of Convenience,I'D Rather Dance With You,248
743,My Bloody Valentine,Only Shallow,248
744,Coldplay,Cemeteries Of London,248
745,Arctic Monkeys,You Probably Couldn'T See For The Lights But You Were Staring Straight At Me,247
746,The Dandy Warhols,We Used To Be Friends,247
747,Nirvana,The Man Who Sold The World,247
748,Belle And Sebastian,Another Sunny Day,247
749,Nouvelle Vague,In A Manner Of Speaking,247
750,The Cure,Love Song,247
751,Yeah Yeah Yeahs,Honeybear,247
752,Yeah Yeah Yeahs,Rich,247
753,Tool,Right In Two,247
754,The Kooks,See The World,247
755,Interpol,Pace Is The Trick,246
756,Pulp,Disco 2000,246
757,Air,Alpha Beta Gaga,246
758,David Bowie,The Man Who Sold The World,246
759,Tool,Lipan Conjuring,246
760,Coldplay,What If,246
761,Cansei De Ser Sexy,Music Is My Hot Hot Sex,246
762,Jack Johnson,Banana Pancakes,245
763,Feist,Secret Heart,245
764,Thievery Corporation,Lebanese Blonde,245
765,Pearl Jam,Jeremy,245
766,Franz Ferdinand,Tell Her Tonight,245
767,Franz Ferdinand,Come On Home,245
768,Interpol,A Time To Be So Small,245
769,Franz Ferdinand,Eleanor Put Your Boots On,245
770,Nine Inch Nails,Survivalism,245
771,The Beatles,Because,245
772,Yann Tiersen,La Noyée,245
773,Nine Inch Nails,1 Ghosts I,245
774,Pink Floyd,Eclipse,244
775,Foo Fighters,The Pretender,244
776,Mew,Special,243
777,The Shins,Sea Legs,243
778,The Who,My Generation,243
779,Mazzy Star,Fade Into You,243
780,The White Stripes,The Denial Twist,243
781,The Smiths,Cemetry Gates,243
782,Yeah Yeah Yeahs,Pin,242
783,David Bowie,Ashes To Ashes,242
784,The Smiths,Panic,242
785,Spoon,I Turn My Camera On,242
786,The Rolling Stones,Sympathy For The Devil,242
787,James Blunt,You'Re Beautiful,242
788,Sigur Rós,Takk...,241
789,Anton Maiden,Run To The Hills,241
790,Tool,Sober,241
791,Weezer,Island In The Sun,241
792,The Beatles,Get Back,241
793,Crystal Castles,Alice Practice,241
794,Placebo,Blind,241
795,Radiohead,Optimistic,241
796,Metric,Dead Disco,241
797,Nelly Furtado,All Good Things (Come To An End),241
798,Kasabian,Processed Beats,241
799,Portishead,The Rip,241
800,Nine Inch Nails,Every Day Is Exactly The Same,241
801,Guns N' Roses,Paradise City,241
802,The Beatles,Yellow Submarine,241
803,Daft Punk,High Life,241
804,Sufjan Stevens,To Be Alone With You,241
805,Black Rebel Motorcycle Club,All You Do Is Talk,240
806,Cut Copy,Hearts On Fire,240
807,Justice,Dvno,240
808,Stereophonics,Dakota,240
809,Depeche Mode,Just Can'T Get Enough,240
810,Modest Mouse,Bukowski,240
811,My Bloody Valentine,Sometimes,240
812,Mogwai,Auto Rock,240
813,Garbage,Stupid Girl,240
814,Maroon 5,She Will Be Loved,240
815,Nirvana,Drain You,240
816,The Shins,Red Rabbits,239
817,Mgmt,Future Reflections,239
818,The Killers,Spaceman,239
819,Led Zeppelin,Dazed And Confused,239
820,Modest Mouse,Bury Me With It,239
821,Muse,Citizen Erased,239
822,Tv On The Radio,Staring At The Sun,239
823,Wolf Parade,You Are A Runner And I Am My Father'S Son,239
824,Bloc Party,Pioneers,238
825,Kaiser Chiefs,Born To Be A Dancer,238
826,Broken Social Scene,Swimmers,238
827,Sigur Rós,Sé Lest,238
828,Depeche Mode,Never Let Me Down Again,238
829,Franz Ferdinand,This Boy,238
830,Snow Patrol,How To Be Dead,237
831,Snow Patrol,Hands Open,237
832,Jimi Hendrix,Purple Haze,237
833,Norah Jones,Don'T Know Why,237
834,Britney Spears,Hot As Ice,237
835,Massive Attack,Butterfly Caught,237
836,Múm,Green Grass Of Tunnel,237
837,Foo Fighters,Best Of You,237
838,Evanescence,Going Under,237
839,The Killers,Bling (Confession Of A King),236
840,Bon Iver,Skinny Love,236
841,Depeche Mode,Suffer Well,236
842,Crystal Castles,Courtship Dating,236
843,Lez Zeppelin,Communication Breakdown,236
844,Maxïmo Park,Graffiti,236
845,Mika,Love Today,236
846,The Shins,Pam Berry,236
847,Wolfmother,Woman,236
848,Linkin Park,Numb,236
849,Crystal Castles,Magic Spells,236
850,Arctic Monkeys,Do Me A Favour,235
851,Linkin Park,What I'Ve Done,235
852,Paramore,Misery Business,235
853,The Knife,Like A Pen,235
854,Ac/Dc,Highway To Hell,235
855,Spoon,The Way We Get By,235
856,The Decemberists,The Crane Wife 3,235
857,Lily Allen,Everything'S Just Wonderful,235
858,Editors,Bullets,234
859,The Go! Team,Ladyflash,234
860,Gorillaz,Last Living Souls,234
861,My Bloody Valentine,When You Sleep,234
862,The Strokes,Soma,234
863,Daft Punk,Da Funk,234
864,The Verve,Sonnet,234
865,The Decemberists,The Engine Driver,233
866,Björk,Hunter,233
867,Clap Your Hands Say Yeah,The Skin Of My Yellow Country Teeth,233
868,Iggy Pop,Lust For Life,233
869,The Smashing Pumpkins,Cherub Rock,233
870,Afi,Prelude 12/21,233
871,Metric,The Police And The Private,232
872,The Verve,The Drugs Don'T Work,232
873,The Beatles,Back In The U.S.S.R.,232
874,Placebo,Special Needs,232
875,The Velvet Underground,Femme Fatale,232
876,Kasabian,Reason Is Treason,232
877,The Doors,Riders On The Storm,231
878,The Go! Team,Huddle Formation,231
879,Coldplay,A Message,231
880,Audioslave,Cochise,231
881,Black Rebel Motorcycle Club,Fault Line,231
882,Daft Punk,Voyager,231
883,Portishead,Machine Gun,231
884,Klaxons,Forgotten Works,231
885,Jefferson Airplane,White Rabbit,231
886,The Smiths,Girlfriend In A Coma,231
887,We Are Scientists,The Great Escape,230
888,The Beatles,Penny Lane,230
889,Nick Cave & The Bad Seeds,Where The Wild Roses Grow,230
890,Pixies,Bone Machine,230
891,Nick Drake,One Of These Things First,230
892,Mogwai,Glasgow Mega-Snake,230
893,The Coral,Dreaming Of You,230
894,Regina Spektor,Us,230
895,Damien Rice,Amie,230
896,Asobi Seksu,Thursday,230
897,Travis,Sing,230
898,The Killers,Everything Will Be Alright,230
899,Moby,Natural Blues,230
900,Placebo,This Picture,230
901,Panic At The Disco,The Only Difference Between Martyrdom And Suicide Is Press Coverage,230
902,Gnarls Barkley,Smiley Faces,230
903,Weezer,Hash Pipe,229
904,Mogwai,Friend Of The Night,229
905,The Shins,Mine'S Not A High Horse,229
906,Massive Attack,Mezzanine,229
907,Nine Inch Nails,Capital G,229
908,Shiny Toy Guns,Le Disko,229
909,Britney Spears,Toxic,229
910,Metallica,Fade To Black,229
911,Portishead,All Mine,229
912,The Stone Roses,She Bangs The Drums,229
913,Björk,Venus As A Boy,229
914,Ramones,Blitzkrieg Bop,229
915,Tool,Parabol,228
916,Metric,Succexy,228
917,The Knife,Na Na Na,228
918,Ac/Dc,Thunderstruck,228
919,Belle And Sebastian,Funny Little Frog,228
920,Jimi Hendrix,Hey Joe,228
921,Zero 7,Destiny,228
922,Cat Power,Metal Heart,228
923,The Verve,Bittersweet Symphony,228
924,In Flames,Only For The Weak,228
925,Daft Punk,Nightvision,228
926,Röyksopp,Beautiful Day Without You,228
927,Kasabian,Empire,227
928,Panic At The Disco,But It'S Better If You Do,227
929,Broken Social Scene,Kc Accidental,227
930,Gwen Stefani,Hollaback Girl,227
931,Jimmy Eat World,The Middle,227
932,The Beatles,She Loves You,227
933,Kings Of Leon,Closer,227
934,Sufjan Stevens,Jacksonville,226
935,Tegan And Sara,Walking With A Ghost,226
936,Incubus,Anna Molly,226
937,The National,Squalor Victoria,226
938,The Prodigy,Smack My Bitch Up,226
939,Depeche Mode,Dream On,226
940,Patrick Wolf,Wind In The Wires,226
941,The Beatles,A Hard Day'S Night,226
942,Maroon 5,Makes Me Wonder,226
943,Deep Purple,Smoke On The Water,226
944,Nine Inch Nails,Sin,225
945,Death Cab For Cutie,I Will Possess Your Heart,225
946,Britney Spears,Get Naked (I Got A Plan),225
947,Nine Inch Nails,Head Like A Hole,225
948,The Knife,From Off To On,224
949,Placebo,You Don'T Care About Us,224
950,The Velvet Underground,Venus In Furs,224
951,The Beatles,Love Me Do,224
952,Lily Allen,Knock 'Em Out,224
953,Silversun Pickups,Well Thought Out Twinkles,224
954,Beck,E-Pro,224
955,Michael Jackson,Beat It,224
956,Massive Attack,Man Next Door,224
957,The Shins,Girl Sailor,223
958,Tool,The Grudge,223
959,Soft Cell,Tainted Love,223
960,Yeah Yeah Yeahs,Tick,223
961,Tool,H.,223
962,Yeah Yeah Yeahs,Fancy,223
963,Placebo,Pierrot The Clown,223
964,Keane,This Is The Last Time,223
965,Portishead,It'S A Fire,223
966,Led Zeppelin,Babe I'M Gonna Leave You,223
967,Portishead,Pedestal,223
968,The Killers,Change Your Mind,223
969,Crystal Castles,Air War,223
970,Coldplay,Life In Technicolor,223
971,New Order,Bizarre Love Triangle,222
972,James Blunt,Goodbye My Lover,222
973,Coldplay,42,222
974,Lcd Soundsystem,Daft Punk Is Playing At My House,222
975,Ok Go,Here It Goes Again,222
976,The Kinks,You Really Got Me,222
977,A Perfect Circle,The Outsider,222
978,Goldfrapp,Strict Machine,222
979,The Raconteurs,Steady As She Goes,222
980,Radiohead,Kid A,222
981,Radiohead,The Tourist,221
982,Jack Johnson,Good People,221
983,Bright Eyes,Lover I Don'T Have To Love,221
984,Snow Patrol,Make This Go On Forever,221
985,Portishead,Biscuit,221
986,Regina Spektor,Hotel Song,221
987,Metallica,For Whom The Bell Tolls,221
988,Depeche Mode,It'S No Good,221
989,Feist,The Limit To Your Love,221
990,The Decemberists,Here I Dreamt I Was An Architect,221
991,Blondie,One Way Or Another,221
992,Coldplay,Sparks,221
993,Feist,Let It Die,220
994,Britney Spears,Freakshow,220
995,Stars,Ageless Beauty,220
996,Massive Attack,Black Milk,220
997,Rilo Kiley,Portions For Foxes,220
998,Keane,Bedshaped,220
999,The Beatles,Glass Onion,220
1000,Linkin Park,In The End,220
1001,Silversun Pickups,Lazy Eye,220
1002,P!Nk,Who Knew,220
1003,Depeche Mode,I Feel You,220
1004,Bloc Party,Song For Clay (Disappear Here),220
1005,Broken Social Scene,Looks Just Like The Sun,220
1006,Radiohead,Morning Bell,219
1007,Coldplay,A Whisper,219
1008,Sigur Rós,Með Blóðnasir,219
1009,Kings Of Leon,Four Kicks,219
1010,Kings Of Leon,Charmer,219
1011,Sex Pistols,God Save The Queen,219
1012,Daft Punk,Face To Face,218
1013,Michael Jackson,Thriller,218
1014,Wilco,I Am Trying To Break Your Heart,218
1015,The Beatles,Can'T Buy Me Love,218
1016,The White Stripes,The Hardest Button To Button,218
1017,A Perfect Circle,Blue,218
1018,Jefferson Airplane,Somebody To Love,218
1019,Rihanna,Umbrella (Feat. Jay-Z),218
1020,Daft Punk,Robot Rock,218
1021,Elliott Smith,Speed Trials,218
1022,Oasis,Morning Glory,217
1023,The Shins,Black Wave,217
1024,Interpol,All Fired Up,217
1025,Oasis,Some Might Say,217
1026,Architecture In Helsinki,Do The Whirlwind,216
1027,Joy Division,Candidate,216
1028,Metallica,The Unforgiven,216
1029,Madonna,Get Together,216
1030,Air,Universal Traveler,216
1031,Antony And The Johnsons,My Lady Story,216
1032,Black Rebel Motorcycle Club,Promise,216
1033,Interpol,Wrecking Ball,216
1034,Thom Yorke,The Eraser,216
1035,The Knife,Forest Families,216
1036,Sigur Rós,Inní Mér Syngur Vitleysingur,216
1037,The Shins,Fighting In A Sack,215
1038,Wolf Parade,Grounds For Divorce,215
1039,Bloc Party,I Still Remember,215
1040,Boards Of Canada,Roygbiv,215
1041,Belle And Sebastian,The Blues Are Still Blue,215
1042,Pink Floyd,The Happiest Days Of Our Lives,215
1043,Télépopmusik,Breathe,215
1044,Depeche Mode,Policy Of Truth,215
1045,A Perfect Circle,Judith,215
1046,Metallica,Sad But True,215
1047,Death Cab For Cutie,Stable Song,215
1048,The Cure,Lovesong,214
1049,Tool,Stinkfist,214
1050,The Knife,We Share Our Mothers' Health,214
1051,Sigur Rós,Andvari,214
1052,The Shins,Girl Inform Me,214
1053,The Bravery,An Honest Mistake,214
1054,The Beatles,Michelle,214
1055,Blonde Redhead,23,214
1056,Snow Patrol,Spitting Games,214
1057,Metric,Too Little Too Late,214
1058,Band Of Horses,The Great Salt Lake,214
1059,Vampire Weekend,Cape Cod Kwassa Kwassa,214
1060,Cat Power,He War,214
1061,Antony And The Johnsons,For Today I Am A Boy,214
1062,Iron & Wine,Naked As We Came,214
1063,Mylo,In My Arms,213
1064,Cat Power,I Don'T Blame You,213
1065,Daft Punk,Superheroes,213
1066,Elliott Smith,Say Yes,213
1067,Madonna,Forbidden Love,213
1068,Elliott Smith,Alameda,213
1069,Maxïmo Park,Postcard Of A Painting,213
1070,Coldplay,Amsterdam,213
1071,Lamb,Gabriel,213
1072,Iggy Pop,The Passenger,213
1073,Muse,Micro Cuts,212
1074,Nirvana,All Apologies,212
1075,Lily Allen,The Fear,212
1076,The Beatles,I'M Only Sleeping,212
1077,Franz Ferdinand,Well That Was Easy,212
1078,Simian Mobile Disco,I Believe,212
1079,The Beatles,Happiness Is A Warm Gun,212
1080,The Smiths,Ask,212
1081,Röyksopp,Triumphant,212
1082,Depeche Mode,Walking In My Shoes,212
1083,Blur,Parklife,212
1084,Feist,Leisure Suite,212
1085,The Velvet Underground,There She Goes Again,211
1086,Babyshambles,Fuck Forever,211
1087,Britney Spears,Heaven On Earth,211
1088,Coldplay,Strawberry Swing,211
1089,The National,Apartment Story,211
1090,The Beatles,Helter Skelter,211
1091,The Cure,In Between Days,211
1092,Lez Zeppelin,Since I'Ve Been Loving You,211
1093,Joy Division,Digital,211
1094,System Of A Down,Toxicity,211
1095,The Velvet Underground,I'Ll Be Your Mirror,211
1096,Kings Of Convenience,Misread,211
1097,The White Stripes,I Just Don'T Know What To Do With Myself,211
1098,Razorlight,Golden Touch,211
1099,Tegan And Sara,I Know I Know I Know,211
1100,Louis Armstrong,What A Wonderful World,210
1101,Cansei De Ser Sexy,Meeting Paris Hilton,210
1102,Dirty Pretty Things,Bang Bang You'Re Dead,210
1103,Patrick Wolf,The Libertine,210
1104,The Beatles,And Your Bird Can Sing,210
1105,The Shins,Know Your Onion!,210
1106,Tears For Fears,Mad World,210
1107,Anton Maiden,The Number Of The Beast,210
1108,Audioslave,Gasoline,210
1109,Queen,We Will Rock You,209
1110,Depeche Mode,Stripped,209
1111,Gorillaz,Every Planet We Reach Is Dead,209
1112,Nine Inch Nails,Terrible Lie,209
1113,M.I.A.,Jimmy,209
1114,The Verve,Lucky Man,209
1115,Feist,When I Was A Young Girl,209
1116,Aqualung,Brighter Than Sunshine,209
1117,Kings Of Leon,Fans,209
1118,Talking Heads,Once In A Lifetime,209
1119,Feist,The Park,209
1120,Belle And Sebastian,If She Wants Me,209
1121,Incubus,Drive,209
1122,Cold War Kids,Hang Me Up To Dry,209
1123,Jeff Buckley,So Real,208
1124,Gwen Stefani,Wind It Up,208
1125,Nirvana,Pennyroyal Tea,208
1126,Kt Tunstall,Suddenly I See,208
1127,Boards Of Canada,Chromakey Dreamcoat,208
1128,Pink Floyd,Have A Cigar,208
1129,Pink Floyd,Learning To Fly,208
1130,Band Of Horses,The First Song,208
1131,Modest Mouse,The View,208
1132,Elliott Smith,Ballad Of Big Nothing,208
1133,Broken Social Scene,Capture The Flag,208
1134,Snow Patrol,It'S Beginning To Get To Me,208
1135,Placebo,Meds (Feat. Vv Of The Kills),208
1136,The Prodigy,Breathe,208
1137,Alice In Chains,Them Bones,208
1138,3 Doors Down,Here Without You,207
1139,Alanis Morissette,Ironic,207
1140,Kings Of Leon,Milk,207
1141,Elliott Smith,Pictures Of Me,207
1142,Kings Of Leon,Mcfearless,207
1143,Arcade Fire,In The Backseat,207
1144,Keane,Is It Any Wonder?,207
1145,Kings Of Leon,Red Morning Light,207
1146,Coldplay,Parachutes,207
1147,The Beatles,Ticket To Ride,207
1148,Muse,Unintended,207
1149,Bright Eyes,Lua,207
1150,The New Pornographers,Twin Cinema,207
1151,Bob Dylan,Blowin' In The Wind,207
1152,Gwen Stefani,Cool,206
1153,Yeah Yeah Yeahs,Turn Into,206
1154,Ratatat,Seventeen Years,206
1155,The Beatles,Day Tripper,206
1156,Franz Ferdinand,Evil And A Heathen,206
1157,Queen,Crazy Little Thing Called Love,206
1158,Placebo,English Summer Rain,206
1159,Placebo,Song To Say Goodbye,206
1160,The Fray,Look After You,206
1161,Justice,Let There Be Light,206
1162,New Order,Ceremony,206
1163,Arcade Fire,In The Back Seat,206
1164,The Futureheads,Hounds Of Love,206
1165,Depeche Mode,Wrong,206
1166,Clap Your Hands Say Yeah,Is This Love?,206
1167,Oasis,Roll With It,205
1168,Röyksopp,In Space,205
1169,The National,Start A War,205
1170,Wolf Parade,Modern World,205
1171,Snow Patrol,You Could Be Happy,205
1172,Fleet Foxes,Ragged Wood,205
1173,Muse,Space Dementia,205
1174,Coldplay,Spies,205
1175,Nirvana,Breed,205
1176,The Dresden Dolls,Girl Anachronism,205
1177,Morrissey,You Have Killed Me,205
1178,The Killers,Glamorous Indie Rock And Roll,205
1179,The Hives,Hate To Say I Told You So,205
1180,Sonic Youth,Incinerate,205
1181,The Doors,Strange Days,205
1182,Feist,Past In Present,205
1183,Creedence Clearwater Revisited,Fortunate Son,205
1184,Coldplay,Swallowed In The Sea,204
1185,In Flames,Take This Life,204
1186,The White Stripes,Black Math,204
1187,Lez Zeppelin,Kashmir,204
1188,The Shins,The Celibate Life,204
1189,The Killers,Enterlude,204
1190,Arctic Monkeys,This House Is A Circus,204
1191,Feist,1234,204
1192,The Shins,Weird Divide,204
1193,A Perfect Circle,Orestes,204
1194,Simon & Garfunkel,The Sound Of Silence,204
1195,Elliott Smith,Twilight,204
1196,Pink Floyd,High Hopes,203
1197,Pixies,Gouge Away,203
1198,Placebo,Without You I'M Nothing,203
1199,Beirut,Mount Wroclai (Idle Days),203
1200,Black Rebel Motorcycle Club,Devil'S Waitin',203
1201,Thom Yorke,Harrowdown Hill,203
1202,Oasis,Supersonic,203
1203,Patrick Wolf,Bluebells,203
1204,The Smashing Pumpkins,Ava Adore,203
1205,Elliott Smith,Son Of Sam,203
1206,Sigur Rós,Flugufrelsarinn,203
1207,Franz Ferdinand,You'Re The Reason I'M Leaving,203
1208,Bright Eyes,We Are Nowhere And It'S Now,203
1209,The Cranberries,Linger,203
1210,Lily Allen,Friday Night,203
1211,Johnny Cash,Ring Of Fire,203
1212,The National,Green Gloves,203
1213,Green Day,Wake Me Up When September Ends,203
1214,Kings Of Leon,Taper Jean Girl,203
1215,Scissor Sisters,Laura,203
1216,Moby,Extreme Ways,203
1217,Bon Iver,Flume,203
1218,Duffy,Warwick Avenue,202
1219,Elliott Smith,Rose Parade,202
1220,Metric,Hustle Rose,202
1221,The Strokes,Trying Your Luck,202
1222,Elliott Smith,Somebody That I Used To Know,202
1223,The Beatles,Blackbird,202
1224,Beirut,Cliquot,202
1225,Cut Copy,Feel The Love,201
1226,Arctic Monkeys,Only Ones Who Know,201
1227,Audioslave,Be Yourself,201
1228,Band Of Horses,Wicked Gil,201
1229,Death From Above 1979,Blood On Our Hands,201
1230,The Smiths,Pretty Girls Make Graves,201
1231,The All-American Rejects,Move Along,201
1232,Depeche Mode,A Pain That I'M Used To,201
1233,U2,Sometimes You Can'T Make It On Your Own,201
1234,Belle And Sebastian,White Collar Boy,201
1235,Gorillaz,O Green World,201
1236,Vampire Weekend,Mansard Roof,201
1237,Portishead,Silence,201
1238,The Clash,Should I Stay Or Should I Go,201
1239,Moby,Lift Me Up,200
1240,System Of A Down,Chop Suey,200
1241,Queens Of The Stone Age,Feel Good Hit Of The Summer,200
1242,Feist,The Water,200
1243,Wolf Parade,Shine A Light,200
1244,Tool,The Patient,200
1245,Tool,Lateralus,200
1246,Lily Allen,Alfie,200
1247,The Beatles,With A Little Help From My Friends,200
1248,Yeah Yeah Yeahs,Black Tongue,200
1249,Mogwai,Travel Is Dangerous,200
1250,Maxïmo Park,Going Missing,200
1251,The Smiths,Some Girls Are Bigger Than Others,200
1252,Broken Social Scene,Pacific Theme,200
1253,Neutral Milk Hotel,Communist Daughter,200
1254,Kings Of Leon,Ragoo,200
1255,Beirut,Scenic World,200
1256,The Knife,One Hit,200
1257,Beck,Loser,200
1258,Coldplay,Low,199
1259,Radiohead,Treefingers,199
1260,Maroon 5,Harder To Breathe,199
1261,Yeah Yeah Yeahs,Man,199
1262,Radiohead,Bullet Proof..I Wish I Was,199
1263,Editors,An End Has A Start,199
1264,The Dresden Dolls,Half Jack,199
1265,The Knife,Girls' Night Out,199
1266,Audioslave,I Am The Highway,199
1267,The Stone Roses,Waterfall,199
1268,Imogen Heap,Daylight Robbery,199
1269,Björk,Big Time Sensuality,199
1270,Damien Rice,Older Chests,199
1271,Pink Floyd,Mother,199
1272,The Flaming Lips,Do You Realize??,199
1273,Radiohead,In Limbo,199
1274,Franz Ferdinand,No You Girls,199
1275,Blur,Beetlebum,199
1276,Cream,Sunshine Of Your Love,199
1277,Moby,Why Does My Heart Feel So Bad?,199
1278,Justice,Phantom,199
1279,The Beach Boys,Good Vibrations,198
1280,Natalie Imbruglia,Torn,198
1281,Massive Attack,Exchange,198
1282,Placebo,36 Degrees,198
1283,Metallica,Battery,198
1284,The Strokes,The Modern Age,198
1285,Battles,Atlas,198
1286,The Stone Roses,Made Of Stone,198
1287,Jeff Buckley,Mojo Pin,198
1288,Joy Division,Passover,197
1289,Foals,Balloons,197
